request id,output_toks,user_id,home_gpu,send_time_s,A_target_gpu,A_rerouted,A_e2e_ttft_ms,A_completion_ms,A_prefill_ms,A_queue_wait_ms,B_target_gpu,B_rerouted,B_e2e_ttft_ms,B_completion_ms,B_prefill_ms,B_queue_wait_ms,C_target_gpu,C_rerouted,C_e2e_ttft_ms,C_completion_ms,C_prefill_ms,C_queue_wait_ms,delta_B_minus_A_ttft_ms,delta_C_minus_A_ttft_ms,delta_C_minus_B_ttft_ms,delta_C_minus_B_completion_ms,redirect_group
121,772,9,4,36.135613988,4,0,3351.638308,29232.175263,407.768682,2943.869626,4,0,404.402055,24840.622072,390.322242,14.079813,4,0,404.402055,24503.419163,390.322242,14.079813,-2947.236253,-2947.236253,0.0,-337.20290899999964,neither
122,589,19,9,36.527465703,9,0,401.840953,15042.416942,401.392469,0.448484,9,0,401.840953,16156.530505,401.392469,0.448484,9,0,401.840953,15822.561587,401.392469,0.448484,0.0,0.0,0.0,-333.9689180000005,neither
123,767,10,5,36.760230192,5,0,407.564312,21078.885722,388.838216,18.726096,8,1,806.998664,24638.761583,780.521199,25.858072,8,1,900.203007,22318.46649,566.210298,16.658148182248475,399.434352,492.638695,93.204343,-2320.2950930000006,both
124,770,16,8,37.195949895,8,0,402.448795,20643.811571,398.887285,3.56151,8,0,768.728521,24324.368373,692.520444,76.208077,8,0,730.307682,21967.654607,571.243608,159.064074,366.279726,327.858887,-38.420839,-2356.7137660000008,neither
125,663,19,9,37.35684488,9,0,411.835586,16076.962065,403.75848,8.077106,9,0,411.835586,17275.668378,403.75848,8.077106,9,0,411.835586,16949.74946,403.75848,8.077106,0.0,0.0,0.0,-325.9189179999994,neither
126,1021,10,5,37.629424096,5,0,395.406774,26024.440317,392.683742,2.723032,8,1,2575.127663,32197.249604,760.300826,1814.207444,8,1,1060.246563,28317.191749,408.637214,334.27478818224847,2179.720889,664.8397889999999,-1514.8811000000003,-3880.057854999999,both
127,770,6,3,37.85158526,3,0,411.42148,24432.738975,401.225909,10.195571,3,0,411.42148,24429.08195,401.225909,10.195571,3,0,411.42148,24040.40105,401.225909,10.195571,0.0,0.0,0.0,-388.6808999999994,neither
128,555,9,4,37.973153278,4,0,2547.948715,19774.420733,413.627679,2134.321036,4,0,409.73188,17508.300219,396.202712,13.529168,4,0,409.73188,17508.300219,396.202712,13.529168,-2138.216835,-2138.216835,0.0,0.0,neither
129,575,15,7,38.007936752,7,0,419.467715,14906.571986,404.974869,14.492846,7,0,419.467715,17991.323521,404.974869,14.492846,7,0,419.467715,16859.903364,404.974869,14.492846,0.0,0.0,0.0,-1131.4201569999968,neither
130,767,16,8,38.231115544,8,0,414.800302,20158.697168,398.665441,16.134861,8,0,818.762132,23826.013272,407.775914,410.986218,8,0,955.003413,21278.180612,413.065961,541.937452,403.96182999999996,540.203111,136.24128100000007,-2547.83266,neither
131,685,7,3,38.931242752,3,0,412.322556,21079.289081,403.772748,8.549808,3,0,412.322556,21079.289081,403.772748,8.549808,3,0,412.322556,21079.289081,403.772748,8.549808,0.0,0.0,0.0,0.0,neither
132,774,1,0,39.029875064,0,0,540.75605,21129.956705,533.032955,7.723095,0,0,540.75605,21129.956705,533.032955,7.723095,0,0,540.75605,21129.956705,533.032955,7.723095,0.0,0.0,0.0,0.0,neither
133,684,1,0,39.084494762,0,0,732.171249,18912.12099,532.436737,199.734512,0,0,732.171249,18912.12099,532.436737,199.734512,0,0,732.171249,18912.12099,532.436737,199.734512,0.0,0.0,0.0,0.0,neither
134,769,17,8,39.140830714,8,0,403.87181,19736.04035,403.160366,0.711444,7,1,759.173713,23720.524954,746.761642,11.792678,7,1,746.027678,23147.406154,407.861812,20.831305182248474,355.30190300000004,342.15586800000005,-13.146034999999983,-573.1188000000002,both
135,575,11,5,39.565704609,5,0,404.285958,15309.657168,402.746481,1.539477,5,0,441.538516,21898.380282,414.959427,26.579089,5,0,439.31177,19092.533967,416.367806,22.943964,37.25255800000002,35.02581200000003,-2.2267459999999915,-2805.846314999999,neither
136,583,11,5,40.147773861,5,0,422.66777,15131.995618,401.574696,21.093074,9,1,781.764418,14955.931975,770.75678,10.388245,9,1,1399.788029,14787.061815,679.709466,402.7440021822485,359.09664799999996,977.120259,618.0236110000001,-168.8701600000004,both
137,544,18,9,40.29587855,9,0,568.686446,13033.167495,550.307507,18.378939,9,0,1184.040755,14145.387006,843.020333,341.020422,9,0,571.673299,13895.969876,553.29436,18.378939,615.354309,2.9868529999999964,-612.367456,-249.41713000000163,neither
138,519,19,9,40.369457272,9,0,758.316789,12500.688637,553.84975,204.467039,9,0,1362.239587,13583.808972,544.642822,817.596765,9,0,791.071495,13334.399426,589.591309,201.480186,603.9227980000001,32.754706000000056,-571.168092,-249.40954600000077,neither
139,631,8,4,40.914404181,4,0,7479.566205,28999.071493,412.274139,7067.292066,4,0,404.148673,21077.446711,398.81922,5.329453,4,0,404.148673,21124.830951,398.81922,5.329453,-7075.417532,-7075.417532,0.0,47.38423999999941,neither
140,524,14,7,41.697303081,7,0,403.337588,13488.488222,389.401715,13.935873,7,0,423.498767,16115.690995,401.095989,22.402778,7,0,413.721839,15644.867181,396.999039,16.7228,20.161179000000004,10.384251000000006,-9.776927999999998,-470.8238140000012,neither
141,585,6,3,42.156667647,3,0,414.669759,18807.94452,400.973875,13.695884,3,0,414.669759,18804.287495,400.973875,13.695884,3,0,414.669759,18804.287495,400.973875,13.695884,0.0,0.0,0.0,0.0,neither
142,720,8,4,42.963649772,4,0,11021.843844,35778.792843,417.800701,10604.043143,4,0,406.592856,22943.393175,399.865978,6.726878,4,0,406.592856,23133.257643,399.865978,6.726878,-10615.250988000002,-10615.250988000002,0.0,189.86446799999976,neither
143,606,0,0,43.398730366,0,0,402.351975,16898.486344,390.164633,12.187342,0,0,402.351975,16898.486344,390.164633,12.187342,0,0,402.351975,16898.486344,390.164633,12.187342,0.0,0.0,0.0,0.0,neither
144,773,6,3,43.771031776,3,0,412.286829,25381.156034,406.055341,6.231488,3,0,412.286829,24881.509954,406.055341,6.231488,3,0,412.286829,24210.157165,406.055341,6.231488,0.0,0.0,0.0,-671.3527890000005,neither
145,591,0,0,44.022997132,0,0,397.729302,16207.070513,396.981343,0.747959,0,0,397.729302,16207.070513,396.981343,0.747959,0,0,397.729302,16207.070513,396.981343,0.747959,0.0,0.0,0.0,0.0,neither
146,578,6,3,44.102997004,3,0,484.211172,18905.768049,403.889571,80.321601,3,0,484.211172,18532.754574,403.889571,80.321601,3,0,484.211172,18129.663432,403.889571,80.321601,0.0,0.0,0.0,-403.0911419999975,neither
147,532,8,4,44.181111502,4,0,13035.925424,31331.800748,417.896673,12618.028751,4,0,565.168804,18073.64777,554.954524,10.21428,4,0,565.168804,18132.092238,554.954524,10.21428,-12470.756619999998,-12470.756619999998,0.0,58.44446800000151,neither
148,556,9,4,44.338815776,4,0,13408.758235,32389.611797,416.881334,12991.876901,4,0,701.091563,18540.95821,587.815979,113.275584,4,0,701.091563,18630.469234,587.815979,113.275584,-12707.666672,-12707.666672,0.0,89.51102399999945,neither
149,683,8,4,44.677008777,4,0,13514.940702,37189.601184,416.860412,13098.08029,4,0,932.236517,21274.7928,862.964988,69.271529,4,0,932.236517,21466.607814,862.964988,69.271529,-12582.704185,-12582.704185,0.0,191.8150139999998,neither
150,768,9,4,44.750731224,4,0,13909.600118,40703.369279,412.401978,13497.19814,4,0,1111.445138,23777.507074,556.852177,554.592961,4,0,1111.445138,24460.255406,556.852177,554.592961,-12798.15498,-12798.15498,0.0,682.7483319999992,neither
151,524,5,2,44.881748778,2,0,419.36001,11227.463715,402.484593,16.875417,2,0,419.36001,11227.463715,402.484593,16.875417,2,0,419.36001,11227.463715,402.484593,16.875417,0.0,0.0,0.0,0.0,neither
152,545,14,7,45.098689773,7,0,410.710633,14404.361371,395.638148,15.072485,7,0,410.029728,17264.665589,401.284531,8.745197,7,0,416.253529,16430.187281,401.259989,14.99354,-0.6809049999999957,5.542896000000042,6.223801000000037,-834.4783080000016,neither
153,767,1,0,45.10525776,0,0,412.857837,20368.89653,400.413987,12.44385,0,0,412.857837,20368.89653,400.413987,12.44385,0,0,412.857837,20368.89653,400.413987,12.44385,0.0,0.0,0.0,0.0,neither
154,572,9,4,45.407830899,4,0,15177.31179,34266.551176,415.290687,14762.021103,5,1,782.711906,21172.010203,767.709361,14.383152,5,1,732.352418,19421.730052,408.038889,6.978968182248473,-14394.599884,-14444.959372,-50.359488000000056,-1750.2801510000027,both
155,773,3,1,45.518053224,1,0,393.134275,18890.199962,388.974752,4.159523,1,0,393.134275,18890.199962,388.974752,4.159523,1,0,393.134275,18890.199962,388.974752,4.159523,0.0,0.0,0.0,0.0,neither
156,614,8,4,45.841376388,4,0,15612.654258,36609.39631,414.706887,15197.947371,5,1,1105.804124,22597.403861,1027.41309,77.771641,5,1,738.188122,20172.98619,412.913304,7.940257182248473,-14506.850134,-14874.466136000001,-367.616002,-2424.4176709999992,both
157,771,17,8,47.287855857,8,0,417.72303,19137.250881,404.777077,12.945953,7,1,751.988666,23781.424012,740.649029,10.720244,7,1,738.204585,23564.296939,404.752055,16.117969182248473,334.265636,320.48155499999996,-13.784081000000015,-217.12707299999965,both
158,729,13,6,47.775830583,6,0,389.472449,21636.439894,385.09571,4.376739,6,0,389.472449,21636.439894,385.09571,4.376739,6,0,389.472449,21636.439894,385.09571,4.376739,0.0,0.0,0.0,0.0,neither
159,745,3,1,47.90779916,1,0,388.844603,18562.023264,384.29581,4.548793,1,0,388.844603,18562.023264,384.29581,4.548793,1,0,388.844603,18562.023264,384.29581,4.548793,0.0,0.0,0.0,0.0,neither
160,530,9,4,48.190271718,4,0,14755.164841,32297.671372,413.247213,14341.917628,4,0,429.671979,16265.855733,409.26472,20.407259,4,0,429.671979,16402.766902,409.26472,20.407259,-14325.492862,-14325.492862,0.0,136.91116899999906,neither
161,677,8,4,48.338200581,4,0,16152.117755,39280.601155,411.720886,15740.396869,5,1,776.625144,23086.942069,765.596064,10.409687,5,1,727.521792,21893.471952,407.982576,2.204655182248473,-15375.492611,-15424.595963,-49.10335199999997,-1193.4701170000008,both
162,581,6,3,48.886490775,3,0,405.982791,19424.711903,403.354906,2.627885,3,0,405.982791,19299.756123,403.354906,2.627885,3,0,405.982791,18647.947984,403.354906,2.627885,0.0,0.0,0.0,-651.8081390000007,neither
163,628,13,6,49.286296212,6,0,555.917615,18536.301308,555.270005,0.64761,6,0,555.917615,18536.301308,555.270005,0.64761,6,0,555.917615,18536.301308,555.270005,0.64761,0.0,0.0,0.0,0.0,neither
164,568,12,6,49.396617327,6,0,701.722167,16875.708767,552.453867,149.2683,6,0,701.722167,16875.708767,552.453867,149.2683,6,0,701.722167,16875.708767,552.453867,149.2683,0.0,0.0,0.0,0.0,neither
165,537,8,4,49.41089657,4,0,16394.064622,34499.620912,409.977301,15984.087321,5,1,2388.021871,20262.506649,768.871842,1618.530636,5,1,751.395178,17354.983812,412.679414,21.381203182248473,-14006.042751,-15642.669444000001,-1636.626693,-2907.5228370000004,both
166,770,6,3,49.600818464,3,0,420.893186,25540.557884,405.258434,15.634752,3,0,420.893186,24787.729548,405.258434,15.634752,3,0,420.893186,23803.96259,405.258434,15.634752,0.0,0.0,0.0,-983.7669580000002,neither
167,544,10,5,50.200271768,5,0,426.855702,13189.355319,405.579286,21.276416,8,1,764.867759,15758.23128,758.499519,5.748847,5,0,430.707363,16832.722425,414.131798,16.575565,338.01205699999997,3.8516609999999787,-334.160396,1074.491145,B only
168,656,1,0,50.27407367,0,0,422.034095,17628.536269,404.532705,17.50139,0,0,422.034095,17628.536269,404.532705,17.50139,0,0,422.034095,17628.536269,404.532705,17.50139,0.0,0.0,0.0,0.0,neither
169,773,14,7,50.529129915,7,0,572.206453,21384.001338,551.463103,20.74335,7,0,565.648345,23322.664694,561.343407,4.304938,7,0,580.384931,22813.994916,561.796355,18.588576,-6.558108000000061,8.178478000000041,14.736586000000102,-508.6697779999995,neither
170,519,14,7,50.652319478,7,0,702.010414,15077.571343,547.151434,154.85898,7,0,708.921292,16524.503842,563.697044,145.224248,7,0,720.267167,16360.693626,560.652019,159.615148,6.910878000000025,18.256753000000003,11.345874999999978,-163.81021599999804,neither
171,769,0,0,50.871669039,0,0,421.638876,19621.562405,403.728206,17.91067,0,0,421.638876,19621.562405,403.728206,17.91067,0,0,421.638876,19621.562405,403.728206,17.91067,0.0,0.0,0.0,0.0,neither
172,615,12,6,50.916412978,6,0,404.937672,17897.080683,401.276053,3.661619,6,0,404.937672,17897.080683,401.276053,3.661619,6,0,404.937672,17897.080683,401.276053,3.661619,0.0,0.0,0.0,0.0,neither
173,774,8,4,51.312511814,4,0,19044.070824,44600.830988,415.78042,18628.290404,5,1,1244.943294,25381.852103,1031.057252,213.266649,5,1,749.523721,23356.592887,413.571281,18.617879182248473,-17799.127529999998,-18294.547102999997,-495.4195729999999,-2025.2592160000022,both
174,772,3,1,51.365863677,1,0,556.427014,19056.5471,542.358583,14.068431,1,0,556.427014,19056.5471,542.358583,14.068431,1,0,556.427014,19056.5471,542.358583,14.068431,0.0,0.0,0.0,0.0,neither
175,769,8,4,51.40843976,4,0,24548.445878,50977.365758,416.444924,24132.000954,5,1,2369.086757,25624.382747,765.745454,1602.72191,5,1,1434.283991,23517.754609,409.288847,707.6605831822485,-22179.359120999998,-23114.161887,-934.802766,-2106.628138,both
176,553,3,1,51.596408428,1,0,578.47902,14179.564751,543.689027,34.789993,1,0,578.47902,14179.564751,543.689027,34.789993,1,0,578.47902,14179.564751,543.689027,34.789993,0.0,0.0,0.0,0.0,neither
177,766,6,3,51.75372722,3,0,429.414873,25493.410682,405.569465,23.845408,3,0,429.414873,24620.81756,405.569465,23.845408,3,0,429.414873,23225.242992,405.569465,23.845408,0.0,0.0,0.0,-1395.574568,neither
178,769,4,2,52.321608408,2,0,379.476632,16201.154399,375.141357,4.335275,2,0,379.476632,16201.154399,375.141357,4.335275,2,0,379.476632,16201.154399,375.141357,4.335275,0.0,0.0,0.0,0.0,neither
179,592,1,0,52.357918246,0,0,421.198923,15366.176181,405.818483,15.38044,0,0,421.198923,15366.176181,405.818483,15.38044,0,0,421.198923,15366.176181,405.818483,15.38044,0.0,0.0,0.0,0.0,neither
180,763,12,6,52.460674965,6,0,402.444567,22721.74201,400.898969,1.545598,6,0,402.444567,22721.74201,400.898969,1.545598,6,0,402.444567,22721.74201,400.898969,1.545598,0.0,0.0,0.0,0.0,neither
181,768,2,1,52.470248895,1,0,409.719329,18466.739031,390.672907,19.046422,1,0,409.719329,18466.739031,390.672907,19.046422,1,0,409.719329,18466.739031,390.672907,19.046422,0.0,0.0,0.0,0.0,neither
182,550,6,3,53.996988675,3,0,432.77839,18538.680202,411.25188,21.52651,3,0,432.77839,17897.882532,411.25188,21.52651,3,0,432.77839,17055.075171,411.25188,21.52651,0.0,0.0,0.0,-842.8073609999992,neither
183,577,14,7,54.205808496,7,0,401.446825,16284.968547,388.921693,12.525132,7,0,413.227549,17478.23284,403.705036,9.522513,7,0,412.904736,17362.02304,404.080131,8.824605,11.78072400000002,11.457911000000024,-0.32281299999999646,-116.20980000000054,neither
184,603,17,8,55.06868838,8,0,408.428033,15772.131858,401.077937,7.350096,8,0,425.126877,17027.211926,408.322482,16.804395,8,0,407.262738,16022.910556,404.683224,2.579514,16.69884399999995,-1.1652950000000146,-17.864138999999966,-1004.3013699999992,neither
185,521,15,7,55.588178926,7,0,409.691293,14708.420381,392.05348,17.637813,7,0,411.081347,15731.615283,408.526526,2.554821,7,0,409.78765,15639.706948,406.093198,3.694452,1.3900540000000206,0.0963570000000118,-1.2936970000000088,-91.90833500000008,neither
186,545,18,9,55.660323052,9,0,372.383522,10936.226974,372.381729,0.001793,9,0,372.131512,10939.216017,372.127529,0.003983,9,0,372.131512,10939.216017,372.127529,0.003983,-0.25201000000004115,-0.25201000000004115,0.0,0.0,neither
187,562,15,7,55.884482352,7,0,508.241296,15424.56082,394.853429,113.387867,7,0,517.457928,16454.468824,402.680007,114.777921,7,0,517.02907,16361.615516,403.544846,113.484224,9.216632000000061,8.78777400000007,-0.4288579999999911,-92.85330799999974,neither
188,777,11,5,56.348027646,5,0,547.762995,17656.408435,545.23197,2.531025,5,0,575.320298,26399.921803,562.948632,12.371666,5,0,566.694686,24883.070127,561.595424,5.099262,27.557302999999933,18.931691,-8.625611999999933,-1516.851676000002,neither
189,596,11,5,56.443168398,5,0,703.717375,13568.41218,546.186594,157.530781,5,0,746.90023,17994.675333,568.425541,178.474689,5,0,739.588849,17594.331557,566.370598,173.218251,43.18285500000002,35.871474000000035,-7.311380999999983,-400.3437759999979,neither
190,768,13,6,56.77089719,6,0,405.304678,24461.483726,396.896319,8.408359,6,0,405.304678,24001.9217,396.896319,8.408359,6,0,405.304678,24001.9217,396.896319,8.408359,0.0,0.0,0.0,0.0,neither
191,518,7,3,57.213428506,3,0,413.384435,17845.539794,410.963718,2.420717,3,0,413.384435,17096.173248,410.963718,2.420717,3,0,413.384435,16116.332966,410.963718,2.420717,0.0,0.0,0.0,-979.8402819999992,neither
192,604,9,4,57.218167526,4,0,19953.18703,40312.466304,415.429399,19537.757631,4,0,417.230417,17987.416026,413.196274,4.034143,4,0,417.230417,18577.439229,413.196274,4.034143,-19535.956613000002,-19535.956613000002,0.0,590.0232030000006,neither
193,772,8,4,57.933945633,4,0,21255.508589,46677.662794,419.524775,20835.983814,4,0,420.842846,22013.544034,416.607096,4.23575,4,0,420.842846,23193.437788,416.607096,4.23575,-20834.665743,-20834.665743,0.0,1179.8937540000006,neither
194,527,4,2,58.177585546,2,0,390.27693,11518.534345,385.756117,4.520813,2,0,390.27693,11518.534345,385.756117,4.520813,2,0,390.27693,11518.534345,385.756117,4.520813,0.0,0.0,0.0,0.0,neither
195,770,7,3,58.28564496,3,0,442.796832,24677.917834,416.249027,26.547805,3,0,442.796832,23627.135894,416.249027,26.547805,3,0,442.796832,22315.833406,416.249027,26.547805,0.0,0.0,0.0,-1311.3024879999975,neither
196,717,3,1,58.817091698,1,0,400.948123,18809.012518,397.320895,3.627228,1,0,400.948123,18809.012518,397.320895,3.627228,1,0,400.948123,18809.012518,397.320895,3.627228,0.0,0.0,0.0,0.0,neither
197,635,7,3,59.248167936,3,0,1204.348893,21537.300023,414.575188,789.773705,4,1,786.988286,18255.637497,769.59638,16.772513,4,1,763.431424,19236.767173,416.237982,29.858881182248474,-417.3606070000001,-440.9174690000001,-23.556862000000024,981.1296760000005,both
198,608,16,8,59.595769916,8,0,383.987026,17100.214165,378.715292,5.271734,8,0,414.38372,17833.217781,405.860378,8.523342,8,0,387.448759,17097.386133,378.440108,9.008651,30.396693999999968,3.461732999999981,-26.934960999999987,-735.8316479999994,neither
199,561,8,4,59.676008712,4,0,20441.766769,39212.811082,415.955182,20025.811587,5,1,794.238222,16993.373499,769.529827,24.089002,5,1,746.394174,16737.535878,406.964029,22.095584182248473,-19647.528547,-19695.372595,-47.84404799999993,-255.8376210000024,both
200,551,13,6,59.840463702,6,0,568.010604,18190.098036,558.089669,9.920935,6,0,568.010604,18190.098036,558.089669,9.920935,6,0,568.010604,18190.098036,558.089669,9.920935,0.0,0.0,0.0,0.0,neither
201,765,12,6,59.934777722,6,0,735.305418,25278.781285,557.342043,177.963375,6,0,735.305418,23746.903583,557.342043,177.963375,6,0,735.305418,23746.903583,557.342043,177.963375,0.0,0.0,0.0,0.0,neither
202,761,16,8,60.091204562,8,0,398.940257,21058.328174,389.130241,9.810016,8,0,427.847852,22149.92854,408.343058,19.504794,8,0,403.10435,21056.225952,389.602425,13.501925,28.907595000000015,4.164093000000037,-24.743501999999978,-1093.702588,neither
203,533,7,3,60.139802722,3,0,1263.491846,18236.883982,411.321617,852.170229,3,0,422.835054,16883.693038,415.043367,7.791687,3,0,422.835054,15445.529114,415.043367,7.791687,-840.6567919999999,-840.6567919999999,0.0,-1438.1639240000004,neither
204,766,15,7,60.292721438,7,0,407.888449,20454.064704,396.551979,11.33647,7,0,420.175004,21257.155221,407.903286,12.271718,7,0,423.026918,21175.717683,408.381768,14.64515,12.286555000000021,15.138469000000043,2.851914000000022,-81.43753800000195,neither
205,709,7,3,60.665925812,3,0,2059.443623,23691.245031,413.739264,1645.704359,3,0,733.711731,21440.974506,411.321617,322.390114,4,1,746.991497,20985.988219,416.974479,12.682457182248474,-1325.7318920000002,-1312.4521260000001,13.279765999999995,-454.9862869999997,C only
206,770,15,7,61.784067416,7,0,410.222788,20440.912694,401.724521,8.498267,7,0,415.102826,21160.619879,410.895954,4.206872,7,0,425.569722,21096.64407,406.262182,19.30754,4.880038000000013,15.346934000000033,10.46689600000002,-63.97580900000321,neither
207,767,17,8,62.434285239,8,0,400.662936,21703.340906,390.185749,10.477187,8,0,399.289705,22119.802151,397.244701,2.045004,8,0,408.495565,21701.111584,390.635469,17.860096,-1.3732309999999757,7.832628999999997,9.205859999999973,-418.69056700000147,neither
208,707,18,9,62.640003399,9,0,393.495249,18847.52178,383.35885,10.136399,9,0,393.49744,18851.329844,383.613051,9.884389,9,0,393.49744,18851.329844,383.613051,9.884389,0.0021909999999820684,0.0021909999999820684,0.0,0.0,neither
209,770,1,0,62.907160155,0,0,406.299046,16846.447902,396.570759,9.728287,0,0,406.299046,16846.447902,396.570759,9.728287,0,0,406.299046,16846.447902,396.570759,9.728287,0.0,0.0,0.0,0.0,neither
210,557,13,6,63.489464464,6,0,428.930304,18753.467889,407.426424,21.50388,6,0,428.930304,17888.140292,407.426424,21.50388,6,0,428.930304,17888.140292,407.426424,21.50388,0.0,0.0,0.0,0.0,neither
211,761,5,2,63.591170862,2,0,393.521833,16229.662159,389.015571,4.506262,2,0,393.521833,16229.662159,389.015571,4.506262,2,0,393.521833,16229.662159,389.015571,4.506262,0.0,0.0,0.0,0.0,neither
212,682,19,9,63.866707832,9,0,386.852634,18133.26607,382.852486,4.000148,9,0,389.82544,18137.074134,385.823101,4.002339,9,0,389.82544,18137.074134,385.823101,4.002339,2.9728059999999914,2.9728059999999914,0.0,0.0,neither
213,527,14,7,63.913741232,7,0,421.192873,14230.756793,403.771893,17.42098,7,0,424.425175,14809.162269,406.170821,18.254354,7,0,423.981277,14772.404758,406.698197,17.28308,3.2323020000000042,2.7884039999999573,-0.443898000000047,-36.757510999999795,neither
214,769,12,6,63.928330556,6,0,427.83909,24664.617248,411.555832,16.283258,6,0,427.83909,22746.000832,411.555832,16.283258,6,0,427.83909,22746.000832,411.555832,16.283258,0.0,0.0,0.0,0.0,neither
215,598,1,0,64.122804676,0,0,416.751278,13308.062647,397.953026,18.798252,0,0,416.751278,13308.062647,397.953026,18.798252,0,0,416.751278,13308.062647,397.953026,18.798252,0.0,0.0,0.0,0.0,neither
216,537,14,7,64.280475498,7,0,456.125047,14143.802479,401.66644,54.458607,7,0,464.537022,14722.305491,406.846113,57.690909,7,0,464.554518,14685.54798,407.307507,57.247011,8.411974999999984,8.429470999999978,0.017495999999994183,-36.757510999999795,neither
217,769,7,3,64.386055672,3,0,427.785871,23289.325631,413.342797,14.443074,3,0,414.776304,22129.892353,410.438684,4.33762,3,0,423.554517,21255.971675,406.602931,16.951586,-13.009567000000004,-4.23135400000001,8.778212999999994,-873.9206779999986,neither
218,539,3,1,64.72600984,1,0,418.490535,14367.604317,399.992904,18.497631,1,0,418.490535,14367.604317,399.992904,18.497631,1,0,418.490535,14367.604317,399.992904,18.497631,0.0,0.0,0.0,0.0,neither
219,676,7,3,65.174268384,3,0,3579.455116,23267.713704,415.087878,3164.367238,3,0,423.79407,19563.284721,414.495982,9.298088,3,0,414.463479,18680.320625,411.758422,2.705057,-3155.661046,-3164.991637,-9.33059099999997,-882.9640959999997,neither
220,683,4,2,65.581171413,2,0,391.714791,14296.920661,389.093067,2.621724,2,0,391.714791,14296.920661,389.093067,2.621724,2,0,391.714791,14296.920661,389.093067,2.621724,0.0,0.0,0.0,0.0,neither
221,516,0,0,65.667911236,0,0,400.902147,11170.123302,393.693562,7.208585,0,0,400.902147,11170.123302,393.693562,7.208585,0,0,400.902147,11170.123302,393.693562,7.208585,0.0,0.0,0.0,0.0,neither
222,518,18,9,67.182653058,9,0,388.888342,14454.591669,385.698557,3.189785,9,0,391.877385,14458.399733,385.698557,6.178828,9,0,391.877385,14458.399733,385.698557,6.178828,2.989042999999981,2.989042999999981,0.0,0.0,neither
223,767,17,8,67.350747372,8,0,551.491707,22192.306718,550.630673,0.861034,8,0,567.133156,22410.674838,550.116011,17.017145,8,0,556.877571,22215.832563,550.628049,6.249522,15.641448999999966,5.38586399999997,-10.255584999999996,-194.84227499999906,neither
224,730,17,8,67.40084204,8,0,754.030248,21285.590981,546.461079,207.569169,8,0,779.826649,21508.355998,558.454875,221.371774,8,0,763.417622,21309.101178,550.461821,212.955801,25.796400999999946,9.387374000000023,-16.409026999999924,-199.2548199999983,neither
225,715,10,5,67.439773866,5,0,393.871649,18350.720353,383.942437,9.929212,5,0,424.865812,24408.544359,408.012242,16.85357,5,0,415.778356,23091.658571,401.566613,14.211743,30.994163000000015,21.906706999999983,-9.087456000000032,-1316.8857879999996,neither
226,674,9,4,67.543263926,4,0,13384.777238,35566.953402,412.707338,12972.0699,4,0,562.577982,19842.555562,550.127271,12.450711,4,0,561.827873,20434.525383,554.176907,7.650966,-12822.199256,-12822.949365,-0.7501090000000659,591.9698209999988,neither
227,566,9,4,67.729408562,4,0,14579.322158,33144.798499,414.769543,14164.552615,4,0,635.780756,16442.776371,553.822686,81.95807,4,0,636.866676,16991.9519,554.707145,82.159531,-13943.541402,-13942.455482000001,1.0859199999999873,549.1755290000001,neither
228,583,11,5,67.914936646,5,0,412.189868,14957.821833,392.235977,19.953891,5,0,414.147539,19939.351822,411.819631,2.327908,5,0,417.054295,18701.784149,403.7365,13.317795,1.9576710000000048,4.864427000000035,2.90675600000003,-1237.5676730000014,neither
229,772,13,6,68.212194636,6,0,417.545511,24227.889208,407.177059,10.368452,6,0,417.545511,21896.111095,407.177059,10.368452,6,0,417.545511,21896.111095,407.177059,10.368452,0.0,0.0,0.0,0.0,neither
230,570,17,8,68.285473018,8,0,409.499779,16327.043666,400.764789,8.73499,8,0,419.006651,16518.641973,402.876551,16.1301,8,0,418.814099,16349.818194,400.696503,18.117596,9.506871999999987,9.31432000000001,-0.19255199999997785,-168.8237790000021,neither
231,570,8,4,68.52152735,4,0,14368.710176,33049.392702,412.177228,13956.532948,4,0,402.363238,15965.4229,395.65229,6.710948,4,0,415.682786,16514.719229,401.845443,13.837343,-13966.346938,-13953.027390000001,13.319547999999998,549.2963289999989,neither
232,750,18,9,69.226665352,9,0,408.631095,20303.72453,389.383304,19.247791,9,0,391.428196,20287.969686,389.38084,2.047356,9,0,391.428196,20284.839496,389.38084,2.047356,-17.202899000000002,-17.202899000000002,0.0,-3.130189999999857,neither
233,768,13,6,70.242118198,6,0,572.868846,23739.780816,557.074412,15.794434,6,0,572.868846,21224.218989,557.074412,15.794434,6,0,572.868846,21224.218989,557.074412,15.794434,0.0,0.0,0.0,0.0,neither
234,528,8,4,70.346539466,4,0,14002.718146,31142.037466,411.466674,13591.251472,4,0,415.563726,14653.394677,399.171956,16.39177,4,0,424.579101,15132.870765,404.110148,20.468953,-13587.154419999999,-13578.139045,9.015375000000006,479.47608799999944,neither
235,557,6,3,70.365475659,3,0,433.163769,16368.749122,414.604882,18.558887,3,0,431.893596,15703.309042,411.460665,20.432931,3,0,423.619807,15053.082634,407.930706,15.689101,-1.2701729999999998,-9.543962000000022,-8.273789000000022,-650.2264080000004,neither
236,614,12,6,70.514088826,6,0,567.439251,19688.314288,561.218395,6.220856,6,0,567.439251,17592.27843,561.218395,6.220856,6,0,567.439251,17592.27843,561.218395,6.220856,0.0,0.0,0.0,0.0,neither
