scenario,policy,policy_label,request_id,input_tokens,output_tokens,realized_reuse_tokens,effective_uncached_tokens,request_rate_rps,home_arrivals_1s,home_arrivals_5s,rerouted,initial_capacity_pressure,initial_slot_pressure,initial_waiting_reqs,initial_running_reqs,initial_admissible,initial_admissible_candidate_count,initial_total_waiting_reqs,initial_total_running_reqs,initial_max_running_reqs,initial_min_capacity_pressure,initial_max_capacity_pressure,initial_target_capacity_pressure,initial_target_slot_pressure,initial_target_waiting_reqs,initial_target_running_reqs,initial_target_admissible,scheduler_waiting_reqs_at_admission,scheduler_running_reqs_at_admission,scheduler_running_decode_reqs_at_admission,scheduler_inflight_prefill_tokens_at_admission,scheduler_inflight_decode_tokens_at_admission,scheduler_available_token_budget_at_admission,scheduler_prefill_tokens_ahead_at_admission,kv_moved,kv_migration_bytes,kv_bandwidth_gbps,kv_distance_m,router_queue_ms,scheduler_queue_ms,kv_transfer_ms,compute_ms,e2e_ttft_ms,other_communication_ms
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,70,8000.0,681.0,0.0,8000.0,2.660814246157635,0,1,0,0.7039262918542205,0.046875,0.0,5.0,1,9.0,0.0,45.0,8.0,0.2345700990959446,1.0499495872056968,0.9311525756930176,0.0625,0.0,7.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,3.698409,0.0,1011.466034,1015.164443,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,72,8000.0,765.0,0.0,8000.0,2.660814246157635,0,1,0,0.8222913142341263,0.0546875,0.0,6.0,1,10.0,0.0,42.0,7.0,0.3507751758119835,0.9324485430913378,0.69874242226094,0.046875,0.0,5.0,1,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,23.421892,0.0,1027.018862,1050.440754,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,84,8000.0,763.0,0.0,8000.0,2.660814246157635,0,1,0,0.9376324126846184,0.0625,0.0,7.0,1,9.0,0.0,46.0,8.0,0.34969520298005,1.0475736469754433,0.819699379437486,0.0546875,0.0,6.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,19.569741,0.0,1038.850941,1058.420682,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,95,8000.0,775.0,0.0,8000.0,2.660814246157635,0,1,0,1.056213429630911,0.0703125,0.0,8.0,0,8.0,0.0,48.0,8.0,0.3499111975464367,1.056213429630911,0.4717321329885295,0.03125,0.0,3.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,2549.432604,26.043512,0.0,1048.883365,3629.513319,5.153838000000178
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,112,8000.0,701.0,0.0,8000.0,2.660814246157635,1,1,0,0.9402243474812588,0.0625,0.0,7.0,1,9.0,0.0,49.0,8.0,0.4630923503330619,1.0559974350645245,0.470652160156596,0.03125,0.0,3.0,1,0.0,7.0,6.0,2042.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,439.958823,0.0,1311.324938,1751.283761,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,111,8000.0,768.0,0.0,8000.0,2.660814246157635,0,0,0,0.9410883257468056,0.0625,0.0,7.0,1,9.0,0.0,49.0,8.0,0.4639563285986087,1.0568614133300709,0.4715161384221428,0.03125,0.0,3.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,4.71115,0.0,1055.987755,1060.698905,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,117,8000.0,772.0,0.0,8000.0,2.660814246157635,1,2,0,1.058805364427551,0.0703125,0.0,8.0,0,8.0,0.0,54.0,8.0,0.4715161384221428,1.058805364427551,0.590313149934822,0.0390625,0.0,4.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,1506.293263,25.772344,0.0,1025.573879,2565.864331,8.224845000000187
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,139,8000.0,767.0,0.0,8000.0,2.660814246157635,0,0,0,0.8281231675265669,0.0546875,0.0,6.0,1,8.0,0.0,53.0,8.0,0.235002088228718,1.058157380728391,0.5952810249617158,0.0390625,0.0,4.0,1,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,16.844891,0.0,1045.217872,1062.062763,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,167,8000.0,568.0,0.0,8000.0,2.660814246157635,0,1,0,0.8255312327299267,0.0546875,0.0,6.0,1,7.0,0.0,52.0,8.0,0.3527191269094636,1.0566454187636842,0.5892331771028885,0.0390625,0.0,4.0,1,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,21.456436,0.0,1028.52371,1049.980146,2.2737367544323206e-13
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,158,8000.0,758.0,0.0,8000.0,2.660814246157635,0,0,0,0.7097581451466611,0.046875,0.0,5.0,1,7.0,0.0,55.0,8.0,0.3555270562724906,1.0568614133300709,0.7136460473416215,0.046875,0.0,5.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,16.245919,0.0,1021.321779,1037.567698,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,193,8000.0,557.0,0.0,8000.0,2.660814246157635,0,0,0,0.4680602253599558,0.03125,0.0,3.0,1,7.0,0.0,58.0,8.0,0.4680602253599558,1.0566454187636842,0.9384963909501652,0.0625,0.0,7.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,13.661834,0.0,1001.78741,1015.449244,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,201,8000.0,706.0,0.0,8000.0,2.660814246157635,0,1,0,0.5857772640407015,0.0390625,0.0,4.0,1,5.0,0.0,64.0,8.0,0.4715161384221428,1.0568614133300709,0.940656336614032,0.0625,0.0,7.0,1,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,0.0,0.0,0.0,0.0,5.255195,0.0,1026.348166,1031.603361,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,203,8000.0,729.0,0.0,8000.0,2.660814246157635,1,2,0,0.7037102972878339,0.046875,0.0,5.0,1,5.0,0.0,65.0,8.0,0.4717321329885295,1.0570774078964575,0.9408723311804188,0.0625,0.0,7.0,1,0.0,5.0,4.0,2044.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,244.271944,0.0,1282.78244,1527.054384,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,247,8000.0,768.0,0.0,8000.0,2.660814246157635,0,0,0,0.3540150943077838,0.0234375,0.0,2.0,1,4.0,0.0,62.0,8.0,0.3540150943077838,1.0570774078964575,0.5907451390675953,0.0390625,0.0,4.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,2.220431,0.0,1001.655256,1003.875687,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,277,8000.0,522.0,0.0,8000.0,2.660814246157635,1,3,0,0.5872892260054083,0.0390625,0.0,4.0,1,6.0,0.0,62.0,8.0,0.581241378146581,1.053405500267884,0.5849132857751547,0.0390625,0.0,4.0,1,0.0,4.0,3.0,2045.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,626.99149,0.0,1323.512535,1950.504025,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,271,8000.0,628.0,0.0,8000.0,2.660814246157635,0,1,0,0.3535831051750104,0.0234375,0.0,2.0,1,5.0,0.0,59.0,8.0,0.3535831051750104,1.0521095328695638,0.5864252477398616,0.0390625,0.0,4.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,19.102389,0.0,992.024208,1011.126597,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,281,8000.0,614.0,0.0,8000.0,2.660814246157635,0,3,0,0.7037102972878339,0.046875,0.0,5.0,1,7.0,0.0,62.0,8.0,0.5825373455449011,1.0527575165687235,0.5862092531734748,0.0390625,0.0,4.0,1,0.0,5.0,4.0,2044.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.709579,0.0,1264.800934,1380.510513,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,265,8000.0,769.0,0.0,8000.0,2.660814246157635,0,0,0,0.2369460393261982,0.015625,0.0,1.0,1,5.0,0.0,58.0,8.0,0.2369460393261982,1.0549174622325908,0.5916091173331421,0.0390625,0.0,4.0,1,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,0.0,0.0,0.0,0.0,9.407784,0.0,982.487753,991.895537,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,276,8000.0,771.0,0.0,8000.0,2.660814246157635,0,2,0,0.4721641221213029,0.03125,0.0,3.0,1,6.0,1.0,60.0,8.0,0.4721641221213029,1.0568614133300709,0.5883691988373417,0.0390625,0.0,4.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,19.684532,0.0,1033.453097,1053.137629,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,297,8000.0,615.0,0.0,8000.0,2.660814246157635,0,1,0,0.9384963909501652,0.0625,0.0,7.0,1,8.0,0.0,56.0,8.0,0.3481832410153432,1.0544854730998174,0.4665482633952489,0.03125,0.0,3.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,2.927327,0.0,1027.956018,1030.883345,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,286,8000.0,767.0,0.0,8000.0,2.660814246157635,0,3,0,0.8220753196677396,0.0546875,0.0,6.0,1,7.0,0.0,60.0,8.0,0.4680602253599558,1.0568614133300709,0.5881532042709551,0.0390625,0.0,4.0,1,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,1.817991,0.0,1017.065792,1018.883783,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,12,8000.0,770.0,0.0,8000.0,2.660814246157635,0,0,0,0.1185810169462924,0.0078125,0.0,0.0,1,10.0,0.0,12.0,3.0,0.1185810169462924,0.4697881818910493,0.3550950671397173,0.0234375,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0,0.0,0.0,0.0,0.0,0.055062,0.0,936.703457,936.758519,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,29,8000.0,736.0,0.0,8000.0,2.660814246157635,0,0,0,0.2365140501934248,0.015625,0.0,1.0,1,10.0,0.0,29.0,6.0,0.1179330332471323,0.8199153740038727,0.7028463190222871,0.046875,0.0,5.0,1,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,0.0,0.0,0.0,0.0,8.810902,0.0,967.834204,976.645106,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,34,8000.0,597.0,0.0,8000.0,2.660814246157635,0,1,0,0.3527191269094636,0.0234375,0.0,2.0,1,10.0,0.0,33.0,6.0,0.1162050767160388,0.8181874174727792,0.7011183624911936,0.046875,0.0,5.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,5.220954,0.0,978.027665,983.248619,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,55,8000.0,626.0,0.0,8000.0,2.660814246157635,0,0,0,0.3507751758119835,0.0234375,0.0,2.0,1,9.0,0.0,45.0,8.0,0.1166370658488122,1.04908560894015,0.937848407251005,0.0625,0.0,7.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,14.189567,0.0,978.539345,992.728912,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,62,8000.0,597.0,0.0,8000.0,2.660814246157635,0,1,0,0.4669802525280223,0.03125,0.0,3.0,1,10.0,0.0,42.0,7.0,0.1162050767160388,0.9300726028610844,0.352503132343077,0.0234375,0.0,2.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,15.950344,0.0,988.206807,1004.157151,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,82,8000.0,575.0,0.0,8000.0,2.660814246157635,0,0,0,0.3486152301481166,0.0234375,0.0,2.0,1,9.0,1.0,46.0,8.0,0.3471032681834097,1.044981712178803,0.5836173183768346,0.0390625,0.0,4.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,10.504468,0.0,978.881201,989.385669,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,96,8000.0,769.0,0.0,8000.0,2.660814246157635,0,1,0,0.3505591812455968,0.0234375,0.0,2.0,1,8.0,0.0,48.0,8.0,0.3499111975464367,1.056213429630911,0.7047902701197672,0.046875,0.0,5.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,9.463472,0.0,978.429393,987.892865,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,119,8000.0,528.0,0.0,8000.0,2.660814246157635,0,1,0,0.4680602253599558,0.03125,0.0,3.0,1,8.0,1.0,51.0,8.0,0.4680602253599558,1.0577253915956175,0.581889361845741,0.0390625,0.0,4.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,19.741196,0.0,995.514581,1015.255777,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,108,8000.0,773.0,0.0,8000.0,2.660814246157635,0,1,0,0.3529351214758504,0.0234375,0.0,2.0,1,10.0,0.0,47.0,7.0,0.3529351214758504,0.941304320313192,0.5853452749079281,0.0390625,0.0,4.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,11.842077,0.0,977.869841,989.711918,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,138,8000.0,773.0,0.0,8000.0,2.660814246157635,0,0,0,0.4708681547229827,0.03125,0.0,3.0,1,7.0,0.0,55.0,8.0,0.3529351214758504,1.0583733752947777,0.8177554283400058,0.0546875,0.0,6.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,12.065428,0.0,1001.79529,1013.860718,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,179,8000.0,521.0,0.0,8000.0,2.660814246157635,0,0,0,0.3520711432103036,0.0234375,0.0,2.0,1,7.0,0.0,56.0,8.0,0.3520711432103036,1.0551334567989774,0.4678442307935691,0.03125,0.0,3.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,14.476199,0.0,986.140864,1000.617063,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,160,8000.0,768.0,0.0,8000.0,2.660814246157635,0,0,0,0.3555270562724906,0.0234375,0.0,2.0,1,7.0,0.0,54.0,8.0,0.3555270562724906,1.0592373535603246,0.5851292803415414,0.0390625,0.0,4.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,15.707268,0.0,980.423473,996.130741,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,189,8000.0,562.0,0.0,8000.0,2.660814246157635,0,2,0,0.5857772640407015,0.0390625,0.0,4.0,1,7.0,0.0,57.0,8.0,0.4682762199263425,1.0555654459317507,0.5866412423062483,0.0390625,0.0,4.0,1,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,0.0,0.0,0.0,0.0,8.396578,0.0,1018.539966,1026.936544,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,196,8000.0,519.0,0.0,8000.0,2.660814246157635,1,3,0,0.8164594609416856,0.0546875,0.0,6.0,1,7.0,1.0,59.0,8.0,0.4689242036255025,1.056213429630911,0.5859932586070882,0.0390625,0.0,4.0,1,0.0,6.0,5.0,2043.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,583.555269,0.0,1293.691005,1877.246274,2.2737367544323206e-13
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,195,8000.0,545.0,0.0,8000.0,2.660814246157635,0,2,0,0.7013343570575803,0.046875,0.0,5.0,1,7.0,0.0,59.0,8.0,0.4693561927582759,1.0566454187636842,0.5864252477398616,0.0390625,0.0,4.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,18.045278,0.0,1041.834861,1059.880139,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,184,8000.0,722.0,0.0,8000.0,2.660814246157635,0,1,0,0.470004176457436,0.03125,0.0,3.0,1,7.0,0.0,56.0,8.0,0.470004176457436,1.0579413861620044,0.4704361655902094,0.03125,0.0,3.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,13.710895,0.0,995.625931,1009.336826,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,206,8000.0,655.0,0.0,8000.0,2.660814246157635,0,3,0,1.0516775437367905,0.0703125,0.0,8.0,0,6.0,0.0,65.0,8.0,0.5870732314390216,1.0559974350645245,0.5870732314390216,0.0390625,0.0,4.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,1359.017068,25.707192,0.0,1046.323207,2433.99701,2.9495429999999487
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,200,8000.0,761.0,0.0,8000.0,2.660814246157635,0,3,0,0.9348244833215914,0.0625,0.0,7.0,1,6.0,0.0,63.0,8.0,0.4721641221213029,1.057509397029231,0.5892331771028885,0.0390625,0.0,4.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,5.497917,0.0,995.08871,1000.586627,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,213,8000.0,577.0,0.0,8000.0,2.660814246157635,0,1,0,1.04908560894015,0.0703125,0.0,8.0,0,6.0,0.0,63.0,8.0,0.5859932586070882,1.0551334567989774,0.7017663461903536,0.046875,0.0,5.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,7341.64021,26.104632,0.0,1053.294542,8423.338671,2.299286999999822
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,232,8000.0,525.0,0.0,8000.0,2.660814246157635,0,1,0,1.0482216306746033,0.0703125,0.0,8.0,0,5.0,0.0,60.0,8.0,0.2337061208303978,1.0510295600376305,1.0510295600376305,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,5029.488582,25.98172,0.0,1043.461303,6098.484641,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,234,8000.0,545.0,0.0,8000.0,2.660814246157635,1,2,0,1.0486536198073768,0.0703125,0.0,8.0,0,5.0,0.0,60.0,8.0,0.2341381099631712,1.053405500267884,1.0514615491704036,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,6121.11257,25.8966,0.0,1034.995295,7184.381521,2.3770560000000387
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,224,8000.0,721.0,0.0,8000.0,2.660814246157635,0,1,0,1.0510295600376305,0.0703125,0.0,8.0,0,6.0,0.0,59.0,8.0,0.4691401981918892,1.0531895057014973,0.9380644018173918,0.0625,0.0,7.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,4641.961311,26.004824,0.0,1047.337602,5712.477802,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,257,8000.0,559.0,0.0,8000.0,2.660814246157635,0,1,0,1.0488696143737637,0.0703125,0.0,8.0,0,5.0,0.0,61.0,8.0,0.3518551486439169,1.0542694785334306,1.0542694785334306,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,4973.28228,25.841208,0.0,1033.146084,6038.241119,5.971546999999873
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,279,8000.0,524.0,0.0,8000.0,2.660814246157635,0,0,0,0.9322325485249512,0.0625,0.0,7.0,1,7.0,0.0,62.0,8.0,0.581241378146581,1.0514615491704036,1.0514615491704036,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,20.087773,0.0,1032.767759,1052.855532,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,245,8000.0,769.0,0.0,8000.0,2.660814246157635,0,2,0,1.0521095328695638,0.0703125,0.0,8.0,0,4.0,1.0,61.0,8.0,0.3542310888741705,1.0572934024628442,1.0572934024628442,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,4746.124306,25.820824,0.0,1032.090882,5799.312117,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,288,8000.0,527.0,0.0,8000.0,2.660814246157635,0,2,0,1.0473576524090566,0.0703125,0.0,8.0,0,8.0,0.0,55.0,8.0,0.3475352573161831,1.0531895057014973,0.8199153740038727,0.0546875,0.0,6.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,3719.712921,25.990328,0.0,1051.920247,4798.693261,1.069765000000416
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,283,8000.0,766.0,0.0,8000.0,2.660814246157635,0,1,0,0.9322325485249512,0.0625,0.0,7.0,1,8.0,0.0,61.0,8.0,0.4689242036255025,1.054053483967044,0.9389283800829386,0.0625,0.0,7.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,19.291854,0.0,1030.472263,1049.764117,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,294,8000.0,537.0,0.0,8000.0,2.660814246157635,0,3,0,1.0475736469754433,0.0703125,0.0,8.0,0,8.0,0.0,56.0,8.0,0.3477512518825698,1.053405500267884,0.8201313685702594,0.0546875,0.0,6.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,5671.864179,25.893688,0.0,1035.418289,6732.400164,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,292,8000.0,610.0,0.0,8000.0,2.660814246157635,1,2,0,1.0486536198073768,0.0703125,0.0,8.0,0,8.0,0.0,55.0,8.0,0.3488312247145033,1.0544854730998174,0.8212113414021929,0.0546875,0.0,6.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,4851.35634,25.951992,0.0,1040.052597,5919.501134,2.140204999999696
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,15,8000.0,589.0,0.0,8000.0,2.660814246157635,0,2,0,0.352503132343077,0.0234375,0.0,2.0,1,10.0,0.0,15.0,3.0,0.1159890821496521,0.467196247094409,0.2345700990959446,0.015625,0.0,1.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,13.519233,0.0,993.504945,1007.024178,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,20,8000.0,595.0,0.0,8000.0,2.660814246157635,2,4,0,0.5849132857751547,0.0390625,0.0,4.0,1,10.0,0.0,20.0,4.0,0.1162050767160388,0.5849132857751547,0.2347860936623313,0.015625,0.0,1.0,1,0.0,4.0,2.0,2046.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,833.91747,0.0,1232.032949,2065.950419,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,17,8000.0,603.0,0.0,8000.0,2.660814246157635,1,3,0,0.4687082090591158,0.03125,0.0,3.0,1,10.0,1.0,16.0,3.0,0.1162050767160388,0.5849132857751547,0.2347860936623313,0.015625,0.0,1.0,1,0.0,3.0,2.0,2046.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,518.077493,0.0,1283.148079,1801.225572,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,2,8000.0,779.0,0.0,8000.0,2.660814246157635,0,0,0,0.1185810169462924,0.0078125,0.0,0.0,1,10.0,0.0,2.0,1.0,0.1185810169462924,0.2371620338925849,0.1185810169462924,0.0078125,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0,0.0,0.0,0.0,0.0,0.227588,0.0,936.703457,936.931045,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,8,8000.0,730.0,0.0,8000.0,2.660814246157635,0,1,0,0.2365140501934248,0.015625,0.0,1.0,1,10.0,0.0,8.0,2.0,0.1179330332471323,0.3550950671397173,0.1179330332471323,0.0078125,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,0.0,0.0,0.0,0.0,17.301112,0.0,966.317532,983.618644,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,52,8000.0,734.0,0.0,8000.0,2.660814246157635,0,1,0,0.8212113414021929,0.0546875,0.0,6.0,1,9.0,0.0,44.0,8.0,0.1179330332471323,1.0551334567989774,0.934392494188818,0.0625,0.0,7.0,1,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,1.555912,0.0,1017.281474,1018.837386,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,45,8000.0,767.0,0.0,8000.0,2.660814246157635,0,0,0,0.7032783081550604,0.046875,0.0,5.0,1,9.0,1.0,39.0,8.0,0.1183650223799057,1.0555654459317507,0.7039262918542205,0.046875,0.0,5.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,19.451487,0.0,1008.307972,1027.759459,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,63,8000.0,539.0,0.0,8000.0,2.660814246157635,0,0,0,0.3516391540775302,0.0234375,0.0,2.0,1,10.0,0.0,43.0,7.0,0.1153410984504921,0.9292086245955375,0.9292086245955375,0.0625,0.0,7.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,12.438053,0.0,977.276753,989.714806,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,78,8000.0,599.0,0.0,8000.0,2.660814246157635,0,0,0,0.4678442307935691,0.03125,0.0,3.0,1,9.0,0.0,44.0,8.0,0.3475352573161831,1.0454137013115763,0.6965824765970731,0.046875,0.0,5.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,2.772777,0.0,997.836942,1000.609719,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,102,8000.0,584.0,0.0,8000.0,2.660814246157635,0,2,0,0.8184034120391659,0.0546875,0.0,6.0,1,8.0,0.0,50.0,8.0,0.3473192627497964,1.0536214948342706,0.4691401981918892,0.03125,0.0,3.0,1,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,13.464953,0.0,1047.044997,1060.50995,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_KV,A,99,8000.0,608.0,0.0,8000.0,2.660814246157635,0,1,0,0.7024143298895137,0.046875,0.0,5.0,1,8.0,1.0,50.0,8.0,0.3475352573161831,1.0538374894006572,0.4693561927582759,0.03125,0.0,3.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,23.342066,0.0,1022.468232,1045.810298,1.1368683772161603e-13
