case,tree_index,initial_prediction,leaf_id,leaf_value,learning_rate,weighted_leaf_contribution,path
no_admissible_gpu,87,0.0,5,0.031740891996043755,0.05,0.0015870445998021879,home_arrivals_5s(1.24426) > 0.0596685 AND arrival_offset_s(0.160899) <= 1.19239
no_admissible_gpu,88,0.0,3,0.1648071551734862,0.05,0.008240357758674311,home_workload_share(-0.210477) <= 1.22459 AND router_initial_total_running_reqs(2.97213) > 1.96525
no_admissible_gpu,89,0.0,2,0.03255337128881841,0.05,0.0016276685644409207,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND arrival_offset_s(0.160899) <= 1.23266
no_admissible_gpu,90,0.0,5,0.15105299393842486,0.05,0.007552649696921244,router_initial_total_running_reqs(2.97213) > 1.47409 AND global_arrivals_1s(2.33231) <= 4.28313
no_admissible_gpu,91,0.0,3,0.14738647915345027,0.05,0.007369323957672514,home_workload_share(-0.210477) <= 1.22459 AND router_initial_total_running_reqs(2.97213) > 1.96525
no_admissible_gpu,92,0.0,6,0.12193867752293563,0.05,0.006096933876146782,router_initial_capacity_pressure(1.6149) > 1.48793 AND policy_NEAREST_KV(1) > 0.5
no_admissible_gpu,93,0.0,3,0.06187448461631284,0.05,0.003093724230815642,home_workload_share(-0.210477) <= 1.22459 AND router_initial_total_running_reqs(2.97213) > 1.47409
no_admissible_gpu,94,0.0,6,0.1390432706026452,0.05,0.006952163530132261,home_arrivals_5s(1.24426) > 0.849399 AND router_initial_max_capacity_pressure(0.77603) > 0.64508
no_admissible_gpu,95,0.0,2,0.2058626893602824,0.05,0.010293134468014121,home_workload_share(-0.210477) <= 1.22459 AND router_initial_available_kv_bytes(-1.67247) <= -1.65312
no_admissible_gpu,96,0.0,2,-0.03239383444940458,0.05,-0.001619691722470229,home_cached_prefix_tokens(-0.597523) <= 1.49253 AND home_workload_share(-0.210477) <= 1.22459
no_admissible_gpu,97,0.0,5,0.17819886202616075,0.05,0.008909943101308038,home_arrivals_5s(1.24426) > 0.849399 AND router_initial_max_available_kv_bytes(-4.99341) <= -0.135195
no_admissible_gpu,98,0.0,3,0.07442416455242906,0.05,0.003721208227621453,global_arrivals_1s(2.33231) <= 4.28313 AND policy_NEAREST_KV(1) > 0.5
no_admissible_gpu,99,0.0,2,-0.0730741174483267,0.05,-0.0036537058724163355,global_arrivals_1s(2.33231) <= 4.28313 AND home_workload_share(-0.210477) <= 1.22459
