pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0651,2
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.9802,2
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.2473,2
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,-1.0104,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,0.8576,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.535,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.1515,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.9968,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,0.7551,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.3523,2
16,n<=4,sr>70%,kvB<=16k,kp=0,0.9505,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,0.7116,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.2604,2
16,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.2331,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.0145,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.5343,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.0701,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,-1.1477,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.2722,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.326,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,-0.5606,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,-1.5817,2
16,n<=4,sr>70%,kvB<=4k,kp=0,0.729,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.2363,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1893,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1278,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.2026,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1024,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.1859,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.052,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0625,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.063,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.0816,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0745,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.102,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0464,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0353,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,-0.0044,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0534,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.0041,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.0623,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.5545,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.4133,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.2736,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.4129,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.2771,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.4727,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0773,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0764,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0707,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.0884,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0945,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.1184,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0163,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,-0.009,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0463,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0233,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0711,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.0328,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1149,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1108,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0674,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1274,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.039,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.1044,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0109,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0186,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0158,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0443,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0248,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.0611,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.053,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0416,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0076,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0581,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0139,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.0649,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,1.0368,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,1.1878,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.5878,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,1.2521,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.5061,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,0.9453,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,-0.0297,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,-0.0538,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,-0.0241,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,-0.0019,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,-0.0394,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.0453,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.2601,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1453,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.1065,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,0.2779,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.0174,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,0.2723,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,2.5439,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,2.3728,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,1.634,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,2.2081,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,0.939,4
16,n<=64,sr>70%,kvB<=16k,kp=0,1.3129,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.0733,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.1302,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.1092,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.1277,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.1425,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.2439,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,1.3939,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,1.2574,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,0.6835,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,1.4116,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,0.3276,4
16,n<=64,sr>70%,kvB<=4k,kp=0,1.3372,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.4808,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.3835,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.2746,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.5337,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1293,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.5864,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,-0.0293,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0287,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.0211,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.2074,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.0244,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.45,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.278,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1376,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.1289,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.3643,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.1298,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.5201,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.3854,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.2832,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.1458,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.4402,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0712,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.4905,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.0749,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.0766,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,-0.0686,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1328,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.0713,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.4046,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1652,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0879,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0776,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2778,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.08,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.4721,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.7675,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.5701,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.2476,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.8577,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.081,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.9497,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.2886,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0112,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.0084,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0044,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.0027,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.3996,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.1797,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0505,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.3023,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.4657,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.2288,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.8572,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.7047,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.446,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,-0.0015,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.8111,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.4329,4
16,n<=8,sr>70%,kvB<=16k,kp=0,0.9715,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,-0.4118,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,-0.2386,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,-0.1466,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,-0.067,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,-0.1998,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.492,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,-0.1088,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.4504,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,-0.9341,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.3433,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,-0.5667,4
16,n<=8,sr>70%,kvB<=4k,kp=0,0.827,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0057,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0058,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0058,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0057,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0045,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.0058,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0505,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0531,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0573,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0594,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0573,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.065,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,-0.0098,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,-0.0092,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.0129,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,-0.0074,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0163,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,-0.008,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0016,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0019,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0025,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0018,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0012,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.0023,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0642,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.07,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0764,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0627,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0933,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.0729,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0275,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0262,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0236,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.026,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0245,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0252,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.008,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.008,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.008,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0076,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0064,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.0079,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0158,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.012,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0141,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0201,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0162,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.0251,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0092,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0092,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0022,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0094,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0017,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0111,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0017,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0002,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.0004,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0005,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0005,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,0.0002,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0321,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0208,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0299,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0244,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0453,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,0.0285,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.1078,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.1044,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.1001,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.1125,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1045,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.1005,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0072,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0055,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0052,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0073,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0044,4
32,n<=128,sr>70%,kvB<=16k,kp=0,-0.0028,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.1969,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.262,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.3139,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.1879,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.3087,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.2972,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0813,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0854,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0674,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0738,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0568,4
32,n<=128,sr>70%,kvB<=4k,kp=0,-0.093,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2167,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1857,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1611,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2356,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0852,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.2545,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0382,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0956,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0927,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1385,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0934,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.2489,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1674,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0992,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0031,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1932,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0208,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.2612,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.2341,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1764,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.122,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.2657,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0545,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.2912,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0382,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0599,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0588,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1129,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0614,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.2522,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1285,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0734,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0379,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1717,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.0054,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.269,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.2776,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.2769,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1746,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.3082,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.1567,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.3356,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.1249,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0479,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0453,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.033,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.0571,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.2542,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0879,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.0257,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.1438,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.2083,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.053,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.348,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.8977,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.7304,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.2693,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,1.0093,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.1076,4
32,n<=16,sr>70%,kvB<=16k,kp=0,1.0563,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,-0.1672,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,-0.0072,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.3073,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,-0.0132,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.3346,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.5728,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.1085,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,-0.1918,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.4412,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.443,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,-0.329,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.836,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9961,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9949,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9968,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9964,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9951,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,0.9987,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.4782,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.3881,2
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.4879,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9738,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,-1.0787,1
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.9796,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9994,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9941,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.2476,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9931,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.1047,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.9907,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.1403,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1342,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.1043,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1444,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0617,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.1496,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0642,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0795,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0579,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1078,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0589,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.1707,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0931,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0648,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0019,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1123,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0142,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.1343,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.2502,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.25,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.2046,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2502,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.172,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.272,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0733,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1182,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1109,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1479,2
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1005,2
