route_probability,route_positive_ms,actual_route_positive,actual_route_ms,scenario
7.958054273357951e-20,0.41397877911926007,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.96777676858416e-18,3.6910942755063276,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.386927476972456e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.3859582631155177e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.5041472882617444e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.683491554762526e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.892531669120489e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.3735325389829002e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.11841659530725e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.540194493430668e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.1299026058724366e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.509917875675171e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.793512982426355e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.074404022048951e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.2223155494037063e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.258876463365718e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.086480327661586e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.75359011609056e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.5794918831360074e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.8978306028777384e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.422392302477762e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.245799376645012e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.3742968005384494e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.9464594294361526e-14,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.2843611328038834e-12,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.530249865593882e-14,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.705414161413141e-15,0.12096823761259716,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.141340798229095e-17,0.11767532079992894,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.8812482642730548e-15,0.37385699299109454,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.584163414105756e-18,0.15286474648923185,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.276652521634835e-17,0.12096823761259716,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.665565600583972e-15,0.20923835258021048,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.716019881504747e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.7510405363686612e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.061113202041178e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.19099496739014e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.3557583995237453e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.953953803115191e-20,0.8219764452368737,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.219258705429319e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.543545926702605e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.204495828095993e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.2015628332638376e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.936845564912419e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.3626764897412966e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.33999769909715e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.644621856722282e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.192662521220955e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.953241391754934e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.922716960235541e-14,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.5501194773678022e-12,0.060047755755262056,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.7796980205484532e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.8799096769405942e-18,0.06870970501409575,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.4973354809574055e-15,0.41397877911926007,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.143146769232563e-18,0.5021009108186741,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.927006614818807e-17,0.15753129848878444,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.2326881320194253e-20,0.15286474648923185,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.888296840197325e-18,0.24541642888622253,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.123024185018188e-20,4.311186960603695,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.594529882819167e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.823244326447386e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.357149956201087e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.4139411493077921e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.3556245291949715e-20,0.0688067812580272,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.500388635055204e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.0132107497484655e-18,0.3055268002735644,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.248575606965603e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.44669035040355e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.9061430742072655e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.7920349910606917e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.633338152610798e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.990509616411673e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.210061145786611e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.2809102572005e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.090495007740003e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.28548629752267e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.4295205478690065e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.1409606741233506e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.6709782343073104e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.811586296635302e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.1606637775998204e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.9398529777879487e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.9486468783672226e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.079211061718661e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.361129279645411e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.936756306695392e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.1499338353485176e-19,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.287696504967324e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.281465403060342e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.3174436689913298e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.8096903236113292e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.011702600594657e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.726580982949574e-16,1.0881832367275792,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.6131613792328337e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.339523482239547e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.05523748869217e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.408109551825423e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.6075753252591415e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.460836590355958e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.907680938232557e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.0788587947302945e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.223342143395517e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.489367178183962e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.1818227651463065e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.354518060826565e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.759985475167515e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.734807560981085e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.726364019821413e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.451914476167081e-23,0.15286474648923185,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.5571526093939286e-21,0.24541642888622253,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.137447283808761e-20,0.15752611205986428,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.8127781552657825e-18,0.1797376887696853,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.281790260289651e-17,4.22295744928329,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.797879311897973e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.217723854859034e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.9179461684257937e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.6589569997415223e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.636577188775031e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.0951098162194253e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.452399933402057e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.5384430968152307e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.0679998335153307e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.10572709379206e-20,0.5501162740170079,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.211112645138113e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.861289363750396e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.1687721913452686e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.350987609728284e-14,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.336881210165818e-14,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.672346635369932e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.7624972850663034e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.355213889413612e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.6238593027440723e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.357335307273664e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.478095380233036e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.929864524320604e-20,1.4823555579281213,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.024071344523466e-23,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.73005148167119e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.2043464493528803e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.3608832927835604e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.43695112891117e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.766678557632342e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.579966246231047e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.416437406378429e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.4280953924776638e-13,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.104929452608639e-18,1.1301122192171207,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.0492750536289519e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.718282390842903e-17,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.1632631653773926e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.857594475383384e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.377923365470662e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.5916625399924196e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.0219542421759463e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.856279312362218e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.0174131734737606e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.026096946261326e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.714820629159729e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.667109966628214e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.0758352345317375e-18,0.032512997643633815,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.175542359290796e-15,0.7385543179807417,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.358530423411978e-17,0.33508743934736096,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.9931203635177463e-18,0.35688974809591684,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.0106198873032847e-13,0.5157251704025116,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.398934235596911e-15,0.4401413783713318,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.1531520310323124e-12,0.7664406071319736,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.0204217552626853e-13,0.4460685831157951,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.924881242455663e-15,0.2738837345188568,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.1001201618817708e-10,0.4738103499013175,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.795776274524973e-12,0.23399866105521355,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.5071838261067328e-15,4.050164651775004,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
8.517060771248678e-14,5.245877549486828,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.3480527686053873e-22,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.070251692106442e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.741734185526508e-20,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.211403229737905e-21,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.944377515927324e-16,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.867397797875224e-15,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.5943383214698494e-12,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.349238940691765e-19,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.7646729305792834e-18,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.6047949636315572e-13,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.0364618447063688e-08,2.5843372612802993,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.8868896516343237e-12,1.1056255951985803,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.4181013180361246e-07,1.8291837412712983,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.2177419040897692e-10,2.2233274691726126,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.1154587296753602e-05,1.6473599633617113,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.04795951411706e-12,1.604803554821034,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.294464862773477e-12,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.244378015574546e-12,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.453017653559828e-09,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.8666601753097416e-07,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.3280724785487732e-10,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.21507895674557e-09,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.491724564876619e-10,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.7044442917963318e-10,0.026972054809520463,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.8015586903405794e-07,0.034432660390066754,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
0.00018116149216472035,0.07563694946005214,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
7.512059329915111e-09,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.292095924097476e-12,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
5.236791025481915e-06,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
0.00023798411653621915,0.128203779883372,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.074064219777398e-06,0.08180457668216204,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
0.00026431911912217133,3.5e-05,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.378367629075898e-13,0.06088113557034273,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.774406868216125e-12,0.14905208836182338,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.0673297161021666e-15,0.24345467330379703,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.270838881343258e-15,0.9691159146474191,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.734622420742336e-18,0.40805618602316784,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.9784878697186024e-13,0.4793926213619041,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.4642482100251334e-09,1.5694859884851429,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.134879900156712e-19,0.20571344628407875,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.8453904080721505e-16,0.3185493216702875,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.9604057267720827e-10,1.3674358304176468,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.3118128456227842e-13,0.8377232317678737,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
6.8963014689076675e-09,1.059199384468429,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
4.628922831419841e-12,1.2937944376456594,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
2.874121999490878e-07,1.3674358304176468,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
1.2830591817850217e-10,1.0267202897520933,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
9.668051730575236e-14,8.594483058302211,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
3.9556964083006425e-12,10.390448700020622,0,0.0,2026-07-16_ttft_component_regression/phase1/input4000_rate2p5_reuse00_seed1
