scenario_id,policy,request_id,input_tokens,output_tokens_actual,minimum_prefill_chunks,nominal_reuse_tokens,nominal_reuse_ratio,reuse_tokens_realized,reuse_preservation_ratio,reuse_lost,realized_uncached_tokens,request_rate_rps,offered_uncached_tokens_per_s,rerouted,kv_moved,migration_tokens_realized,router_queue_ms,scheduler_queue_ms,kv_transfer_ms,compute_prefill_ms,other_communication_ms,e2e_ttft_ms,has_scheduler_state,has_router_state,arrival_offset_s,interarrival_ms,global_arrivals_1s,home_arrivals_1s,global_arrivals_5s,home_arrivals_5s,home_workload_share,router_initial_waiting_reqs,router_initial_running_reqs,router_initial_required_kv_bytes,router_initial_available_kv_bytes,router_initial_projected_active_kv_bytes,router_initial_capacity_pressure,router_initial_slot_pressure,router_initial_admissible_candidate_count,router_initial_total_waiting_reqs,router_initial_max_waiting_reqs,router_initial_total_running_reqs,router_initial_max_running_reqs,router_initial_min_available_kv_bytes,router_initial_max_available_kv_bytes,router_initial_min_capacity_pressure,router_initial_max_capacity_pressure,router_decision_waiting_reqs,router_decision_running_reqs,router_decision_available_kv_bytes,router_decision_projected_active_kv_bytes,router_decision_capacity_pressure,router_decision_slot_pressure,router_capacity_retry_count,scheduler_waiting_reqs_at_first_schedule,scheduler_running_reqs_at_first_schedule,scheduler_running_decode_reqs_at_first_schedule,scheduler_scheduled_prefill_tokens,scheduler_scheduled_decode_tokens,scheduler_batch_num_seqs,scheduler_prefill_tokens_ahead,reconstruction_error_ms
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,205,10000.0,709.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,35620.29597,25.544066,0.0,1064.466398,0.0,36710.306434,0,0,60.665925812,373.204374,6,1,18,4,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,219,10000.0,676.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,35319.198832,25.369954,0.0,1050.11548,0.0,36394.684266,0,0,65.174268384,448.258544,3,1,15,2,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.275957614183426e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,235,10000.0,557.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,34822.673992,25.409506,0.0,1051.46313,0.0,35899.546628,0,0,70.365475659,18.936193,2,0,15,0,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,217,10000.0,769.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,34075.561279,25.459426,0.0,1059.720338,0.0,35160.741043,0,0,64.386055672,105.580174,7,0,19,2,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,240,10000.0,548.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,35697.948723,25.351394,0.0,1048.157803,0.0,36771.45792,0,0,72.539483337,1562.656644,0,0,14,1,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,256,10000.0,633.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,37187.689184,25.407426,0.0,1050.249695,0.0,38263.346305,0,0,75.902263066,242.463588,5,0,18,1,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,273,10000.0,543.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,41380.732512,25.55581,0.0,1038.574089,0.0,42444.862411,0,0,79.860599896,435.335184,3,0,22,1,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,289,10000.0,519.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,37907.248377,25.419778,0.0,1052.485248,0.0,38985.153403,0,0,87.16754751,516.240567,1,0,11,1,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.275957614183426e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,278,10000.0,557.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,40238.391879,25.49389,0.0,1061.686912,0.0,41325.572681,0,0,83.343129009,1552.934475,0,0,8,1,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,297,10000.0,639.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,39667.105083,25.26941,0.0,1044.076636,0.0,40736.451129,0,0,89.147356558,111.061688,5,1,18,2,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,296,10000.0,767.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,37872.805772,25.327458,0.0,1045.639952,0.0,38943.773182,0,0,89.03629487,27.433778,4,0,17,1,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,15,10000.0,576.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,0.121418,0.0,949.190835,0.0,949.312253,0,0,3.37196776,122.501698,6,0,15,0,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1368683772161603e-13
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,22,10000.0,533.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,11.721054,0.0,987.643432,0.0,999.364486,0,0,5.748473301,67.534729,2,0,21,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1368683772161603e-13
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,27,10000.0,754.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,19.011702,0.0,1000.355384,0.0,1019.367086,0,0,7.293174825,866.523264,2,0,20,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,35,10000.0,724.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,1.843409,0.0,1125.400615,0.0,1127.244024,0,0,11.411543782,145.44074,3,0,9,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,31,10000.0,770.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,19.581368,0.0,1010.942233,0.0,1030.523601,0,0,10.359596403,1610.738431,0,0,10,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,36,10000.0,765.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,91.567197,0.0,1274.968485,0.0,1366.535682,0,0,12.127874631,716.330849,2,1,9,3,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2737367544323206e-13
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,41,10000.0,550.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,9890.816622,25.436962,0.0,1053.702399,0.0,10969.955983,0,0,15.13442689,640.495002,1,0,10,4,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,37,10000.0,651.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,9548.49296,25.486466,0.0,1035.798555,0.0,10609.777981,0,0,13.413717598,1285.842967,0,0,7,3,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,42,10000.0,527.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,17303.160071,25.564162,0.0,1039.808069,0.0,18368.532302,0,0,15.530093139,395.666249,1,1,10,4,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.637978807091713e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,44,10000.0,520.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,19827.499168,25.515682,0.0,1064.980196,0.0,20917.995046,0,0,15.918661586,229.112934,3,2,11,5,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,128,10000.0,555.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,701.255559,1047.55253,0.0,1315.342908,0.0,3064.150997,0,0,37.973153278,121.568018,4,0,26,3,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.547473508864641e-13
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,49,10000.0,579.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,20800.793583,215.534064,0.0,1158.236235,0.0,22174.563882,0,0,17.873615254,447.303116,3,1,12,5,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,47,10000.0,591.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,20683.565389,25.42733,0.0,1052.095242,0.0,21761.087961,0,0,17.12885494,8.682316,2,0,10,4,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.637978807091713e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,147,10000.0,532.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,1787.864369,26.996843,0.0,1055.869472,0.0,2870.730684,0,0,44.181111502,78.114498,4,0,12,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,64,10000.0,667.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,27015.82364,26.948971,0.0,1058.28745,0.0,28101.060061,0,0,21.568671609,391.977702,3,0,18,3,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,148,10000.0,556.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,10046.473722,27.061259,0.0,1062.926046,0.0,11136.461027,0,0,44.338815776,157.704274,5,1,13,3,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8189894035458565e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,160,10000.0,530.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,9020.806835,27.051147,0.0,1061.874107,0.0,10109.732089,0,0,48.190271718,282.472558,3,0,17,6,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,165,10000.0,537.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,11137.106813,27.056075,0.0,1073.258434,0.0,12237.421322,0,0,49.41089657,14.279243,3,0,16,6,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,154,10000.0,572.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,16666.856361,26.981163,0.0,1060.268394,0.0,17754.105918,0,0,45.407830899,302.573139,5,2,15,6,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.637978807091713e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,117,10000.0,623.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,27914.841191,26.889675,0.0,1054.888048,0.0,28996.618914,0,0,35.332152182,4.62696,5,0,26,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,234,10000.0,528.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,5.139654,0.0,1061.069491,0.0,1066.209145,0,0,70.346539466,104.421268,1,0,14,3,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,90,10000.0,634.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,44003.484864,27.051115,0.0,1062.068853,0.0,45092.604832,0,0,30.141378148,616.043388,1,0,12,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,192,10000.0,604.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,19580.18419,27.027915,0.0,1059.220902,0.0,20666.433007,0,0,57.218167526,4.73902,4,0,14,0,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,67,10000.0,713.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,61878.312158,25.377602,0.0,1047.787296,0.0,62951.477056,0,0,21.888218808,103.808907,6,1,21,4,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,51,10000.0,769.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,63120.629401,25.41917,0.0,1051.730742,0.0,64197.779313,0,0,18.21799358,164.622106,3,1,14,6,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,70,10000.0,776.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,63990.247525,25.330914,0.0,1043.740619,0.0,65059.319058,0,0,22.30612822,19.022791,6,2,22,4,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.275957614183426e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,82,10000.0,773.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,63846.958262,25.36925,0.0,1045.884952,0.0,64918.212464,0,0,26.781136197,376.857487,3,0,16,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.275957614183426e-12
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,84,10000.0,769.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,70164.109613,25.471426,0.0,1058.420251,0.0,71248.00129,0,0,26.997786849,81.98187,5,1,16,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,108,10000.0,784.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,65210.008019,25.398914,0.0,1050.289756,0.0,66285.696689,0,0,33.712155237,55.888077,7,0,20,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,139,10000.0,631.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,66972.504637,809.175354,0.0,1309.242992,0.0,69090.922983,0,0,40.914404181,544.946909,3,0,19,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,121,10000.0,772.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,71725.719179,25.57565,0.0,1136.353857,0.0,72887.648686,0,0,36.135613988,146.03532,5,1,27,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,142,10000.0,720.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,70101.483709,25.437602,0.0,1049.675995,0.0,71176.597306,0,0,42.963649772,806.982125,1,0,14,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,149,10000.0,683.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,72657.305958,25.430946,0.0,1049.075435,0.0,73731.812339,0,0,44.677008777,338.193001,5,2,13,4,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,156,10000.0,614.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,80107.464274,25.419234,0.0,1055.410694,0.0,81188.294202,0,0,45.841376388,323.323164,5,1,17,7,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,150,10000.0,768.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,79024.190189,25.505602,0.0,1064.553742,0.0,80114.249533,0,0,44.750731224,73.722447,6,3,14,5,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,161,10000.0,677.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,82507.074902,25.459554,0.0,1057.349945,0.0,83589.884401,0,0,48.338200581,147.928863,3,1,18,7,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,173,10000.0,774.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,84192.314913,25.467138,0.0,1044.218189,0.0,85262.00024,0,0,51.312511814,396.098836,4,0,16,3,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,175,10000.0,769.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,86925.686387,25.415714,0.0,1053.998191,0.0,88005.100292,0,0,51.40843976,42.576083,6,1,18,4,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,199,10000.0,561.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,87709.021676,25.463746,0.0,1057.719119,0.0,88792.204541,0,0,59.676008712,80.238796,3,0,15,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,193,10000.0,772.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,83668.835808,25.38701,0.0,1050.795816,0.0,84745.018634,0,0,57.933945633,715.778107,2,1,11,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,227,10000.0,566.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,87210.074962,25.430978,0.0,1055.29787,0.0,88290.80381,0,0,67.729408562,186.144636,5,1,18,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,226,10000.0,674.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,83742.048944,25.44445,0.0,1057.742375,0.0,84825.235769,0,0,67.543263926,103.49006,4,0,18,0,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,231,10000.0,570.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,93708.252635,25.535778,0.0,1037.599169,0.0,94771.387582,0,0,68.52152735,236.054332,5,2,20,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,274,10000.0,610.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,89170.669219,25.335074,0.0,1046.665044,0.0,90242.669337,0,0,80.053300395,192.700499,4,0,23,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,246,10000.0,822.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,91188.462331,25.471298,0.0,1060.730998,0.0,92274.664627,0,0,73.732649034,196.094631,4,0,14,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,260,10000.0,770.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,90562.073874,25.434146,0.0,1053.915481,0.0,91641.423501,0,0,76.852797404,38.817353,4,0,20,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,277,10000.0,609.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,93285.022571,25.429026,0.0,1052.444322,0.0,94362.895919,0,0,81.790194534,230.857268,2,0,18,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,283,10000.0,633.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,90630.240425,25.316482,0.0,1043.058523,0.0,91698.61543,0,0,85.603835793,152.803127,4,0,8,1,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,287,10000.0,758.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,97324.434072,25.452994,0.0,1055.91357,0.0,98405.800636,0,0,86.053342092,18.656856,6,1,12,2,0.16333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,10,10000.0,542.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,12.734502,0.0,987.366792,0.0,1000.101294,0,0,2.84172962,234.524804,4,0,10,1,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,3,10000.0,586.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,0.261575,0.0,949.190835,0.0,949.45241,0,0,1.301091252,27.263606,2,0,3,0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,45,10000.0,512.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,0.000612,0.0,949.190835,0.0,949.191447,0,0,16.169949284,251.287698,3,0,11,0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-07-14_input_reuse_90s_sweep/input10000_reuse025,NEAREST_KV,55,10000.0,768.0,4.0,2496.0,0.2496,2496.0,1.0,0,7504.0,3.3368690004150836,25039.864979114787,0,0,2496.0,0.0,12.0275,0.0,987.749032,0.0,999.776532,0,0,18.865862241,351.586085,6,0,15,1,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1368683772161603e-13
