feature_set,fold,test_scenario,target,group,n_test,full_mae_ms,ablated_mae_ms,mae_increase_ms,full_r2,partial_r2
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,offered_load,900,58.4539064278332,57.945495991884705,-0.5084104359484982,0.21988452878469988,0.0034107926200550587
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,home_cell_load,900,58.4539064278332,65.10204273600213,6.6481363081689295,0.21988452878469988,0.1725341687450177
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,policy,900,58.4539064278332,58.43603873214283,-0.017867695690370056,0.21988452878469988,0.00019796260906079777
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,routing_result,900,58.4539064278332,58.610035562934435,0.1561291351012315,0.21988452878469988,0.0029806754292955873
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,kv_movement,900,58.4539064278332,58.253676413286726,-0.20023001454647726,0.21988452878469988,-0.004487271531988357
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,request_demand,900,4016.6565190677934,4397.795090618758,381.13857155096457,-0.9451555412235009,0.2568786717804845
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,nominal_reuse,900,4016.6565190677934,4169.265539304353,152.6090202365599,-0.9451555412235009,0.05623097112367148
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,realized_reuse,900,4016.6565190677934,4388.588211896649,371.93169282885583,-0.9451555412235009,0.1974525724427143
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,offered_load,900,4016.6565190677934,3857.76842589843,-158.8880931693634,-0.9451555412235009,-0.00701129925867483
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,home_cell_load,900,4016.6565190677934,4238.156772256571,221.50025318877715,-0.9451555412235009,0.14416029529482222
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,policy,900,4016.6565190677934,4066.5040073222076,49.8474882544142,-0.9451555412235009,0.0388065041086223
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,routing_result,900,4016.6565190677934,4122.680633135047,106.02411406725378,-0.9451555412235009,-0.315967988540919
common,16,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,kv_movement,900,4016.6565190677934,4016.8774789417635,0.22095987397005956,-0.9451555412235009,0.03371881518552122
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,request_demand,600,2229.87930539759,2133.3364657547195,-96.5428396428706,-0.7736772626143706,-0.059280809623095454
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,nominal_reuse,600,2229.87930539759,2609.614802646722,379.7354972491321,-0.7736772626143706,0.3710682869715456
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,realized_reuse,600,2229.87930539759,2560.657464303466,330.7781589058759,-0.7736772626143706,0.3315351108479938
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,offered_load,600,2229.87930539759,1997.3568850350907,-232.52242036249936,-0.7736772626143706,-0.1463359932544508
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,home_cell_load,600,2229.87930539759,2416.95740292877,187.07809753118,-0.7736772626143706,0.02525218196538148
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,policy,600,2229.87930539759,2081.8236974887054,-148.05560790888467,-0.7736772626143706,-0.08999253603095658
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,routing_result,600,2229.87930539759,2231.000104260028,1.1207988624378231,-0.7736772626143706,0.014532293158629583
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,kv_movement,600,2229.87930539759,2239.3325657104942,9.453260312904149,-0.7736772626143706,-0.08205243501854054
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,request_demand,600,25.828620345402175,25.79237610523191,-0.03624424017026584,0.05683137804720617,-0.0037824618531638876
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,nominal_reuse,600,25.828620345402175,25.78290233181385,-0.04571801358832417,0.05683137804720617,-0.004967666691679251
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,realized_reuse,600,25.828620345402175,25.764548378172027,-0.06407196723014863,0.05683137804720617,-0.005862313024655785
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,offered_load,600,25.828620345402175,25.784874236878064,-0.043746108524111094,0.05683137804720617,0.007992168089229534
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,home_cell_load,600,25.828620345402175,27.30561433801233,1.4769939926101543,0.05683137804720617,0.050556249315027224
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,policy,600,25.828620345402175,25.821139053243805,-0.007481292158370678,0.05683137804720617,0.009962633243342234
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,routing_result,600,25.828620345402175,25.817838297975584,-0.01078204742659139,0.05683137804720617,-0.0006895832206295083
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,kv_movement,600,25.828620345402175,25.65901819874258,-0.16960214665959583,0.05683137804720617,-0.0021231519138481536
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,request_demand,600,44.55962404573535,43.5020397535659,-1.0575842921694445,0.10153119186629345,-0.010652874847674187
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,nominal_reuse,600,44.55962404573535,45.95151990616946,1.3918958604341114,0.10153119186629345,0.016823765032193738
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,realized_reuse,600,44.55962404573535,45.99664174581145,1.4370177000761046,0.10153119186629345,0.01726329975967411
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,offered_load,600,44.55962404573535,43.847013158188965,-0.7126108875463828,0.10153119186629345,0.0006736617289705427
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,home_cell_load,600,44.55962404573535,48.096459243850965,3.536835198115618,0.10153119186629345,0.11159583879968704
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,policy,600,44.55962404573535,44.843450261878985,0.28382621614363757,0.10153119186629345,0.0038498582243894353
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,routing_result,600,44.55962404573535,44.547606040528386,-0.01201800520696139,0.10153119186629345,-0.0002859546683752212
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,kv_movement,600,44.55962404573535,44.89729366726315,0.33766962152780167,0.10153119186629345,0.0028178255174717837
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,request_demand,600,2312.4644729374513,2225.0727508039736,-87.39172213347774,-0.7869585835891908,-0.05975054073933039
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,nominal_reuse,600,2312.4644729374513,2671.1035731827064,358.6391002452551,-0.7869585835891908,0.3719477212140243
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,realized_reuse,600,2312.4644729374513,2623.596014814217,311.1315418767658,-0.7869585835891908,0.33188934396285474
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,offered_load,600,2312.4644729374513,2075.370516973957,-237.0939559634944,-0.7869585835891908,-0.14839617389954585
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,home_cell_load,600,2312.4644729374513,2470.532324408352,158.06785147090068,-0.7869585835891908,0.028445001005312776
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,policy,600,2312.4644729374513,2166.607269596353,-145.85720334109828,-0.7869585835891908,-0.09072249819512801
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,routing_result,600,2312.4644729374513,2317.052129726337,4.587656788885852,-0.7869585835891908,0.015139494359772687
common,17,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,kv_movement,600,2312.4644729374513,2319.661647216941,7.1971742794899,-0.7869585835891908,-0.0991595708321682
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,request_demand,900,11157.368177587781,11270.774084010947,113.40590642316602,-1.1292329424062966,0.04722559004223292
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,nominal_reuse,900,11157.368177587781,10106.232598772094,-1051.135578815687,-1.1292329424062966,-0.3372947243149711
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,realized_reuse,900,11157.368177587781,11817.926775230777,660.5585976429957,-1.1292329424062966,0.21861022568474509
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,offered_load,900,11157.368177587781,4737.573094853905,-6419.795082733876,-1.1292329424062966,-1.3433564508575668
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,home_cell_load,900,11157.368177587781,11402.419032300637,245.05085471285565,-1.1292329424062966,0.11939823282985929
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,policy,900,11157.368177587781,11245.394210744049,88.02603315626766,-1.1292329424062966,0.03276204484526346
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,routing_result,900,11157.368177587781,10993.07035875255,-164.29781883523174,-1.1292329424062966,-0.14967298368027304
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,kv_movement,900,11157.368177587781,11117.928638115414,-39.43953947236696,-1.1292329424062966,-0.017846510201339427
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,request_demand,900,113.18246883143777,113.47744263040734,0.2949737989695649,0.06550413771560049,-0.0006957278827882662
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,nominal_reuse,900,113.18246883143777,113.18844399295844,0.005975161520666461,0.06550413771560049,-0.00012691167695932926
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,realized_reuse,900,113.18246883143777,112.8081892957464,-0.37427953569137173,0.06550413771560049,0.00020445503159738365
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,offered_load,900,113.18246883143777,112.92851561135119,-0.2539532200865864,0.06550413771560049,-0.0025156219785902323
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,home_cell_load,900,113.18246883143777,125.0943007725833,11.911831941145522,0.06550413771560049,0.078814082695426
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,policy,900,113.18246883143777,113.18710405228255,0.004635220844775745,0.06550413771560049,0.0010740529147762468
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,routing_result,900,113.18246883143777,113.69945258878965,0.5169837573518805,0.06550413771560049,-0.0028862787047501115
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,kv_movement,900,113.18246883143777,114.67575140871783,1.4932825772800555,0.06550413771560049,-0.0052768249508508
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,request_demand,900,66.74277630609699,70.38645064195038,3.6436743358533903,0.13774796850884374,0.010599230981432006
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,nominal_reuse,900,66.74277630609699,61.817829112538156,-4.924947193558829,0.13774796850884374,-0.0031258549566378635
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,realized_reuse,900,66.74277630609699,72.87406004864201,6.131283742545023,0.13774796850884374,0.020989761792126416
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,offered_load,900,66.74277630609699,59.425674051172216,-7.3171022549247695,0.13774796850884374,-0.004625118023335206
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,home_cell_load,900,66.74277630609699,72.91182398309323,6.169047676996243,0.13774796850884374,0.11868544629372668
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,policy,900,66.74277630609699,66.75209166345715,0.009315357360165422,0.13774796850884374,0.000851326333000002
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,routing_result,900,66.74277630609699,66.1960806756443,-0.5466956304526889,0.13774796850884374,0.0007592619748132412
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,kv_movement,900,66.74277630609699,67.50640589035787,0.7636295842608831,0.13774796850884374,0.002794541858976096
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,request_demand,900,11109.760637840396,11228.473381973175,118.71274413277933,-1.1225597148685833,0.04922087856147872
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,nominal_reuse,900,11109.760637840396,10051.291018710099,-1058.4696191302974,-1.1225597148685833,-0.3405769653139741
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,realized_reuse,900,11109.760637840396,11777.8581011367,668.0974632963043,-1.1225597148685833,0.22170921345125105
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,offered_load,900,11109.760637840396,4683.837780790536,-6425.92285704986,-1.1225597148685833,-1.3450595890463304
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,home_cell_load,900,11109.760637840396,11355.537188282047,245.77655044165112,-1.1225597148685833,0.12308166219566496
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,policy,900,11109.760637840396,11196.549193063276,86.78855522287995,-1.1225597148685833,0.03232724468663717
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,routing_result,900,11109.760637840396,10946.942238737616,-162.81839910277995,-1.1225597148685833,-0.14885545208666606
common,18,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,kv_movement,900,11109.760637840396,11091.312492131345,-18.44814570905146,-1.1225597148685833,-0.006708289650999344
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,request_demand,900,6442.98204799121,6591.156514207899,148.17446621668932,-1.3754972438689763,0.10556377776061332
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,nominal_reuse,900,6442.98204799121,7215.7128246146485,772.7307766234389,-1.3754972438689763,0.3990407532815432
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,realized_reuse,900,6442.98204799121,6746.140550286365,303.1585022951558,-1.3754972438689763,0.13524727558454375
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,offered_load,900,6442.98204799121,7747.4138777476055,1304.431829756396,-1.3754972438689763,0.7618099871304587
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,home_cell_load,900,6442.98204799121,6646.04307816295,203.06103017174064,-1.3754972438689763,0.11237735045135011
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,policy,900,6442.98204799121,6467.095955501717,24.113907510507488,-1.3754972438689763,0.008831788082632297
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,routing_result,900,6442.98204799121,6160.449095514422,-282.5329524767876,-1.3754972438689763,-0.4990929931085981
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,kv_movement,900,6442.98204799121,6437.715117857828,-5.26693013338172,-1.3754972438689763,-0.014506409495365524
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,request_demand,900,88.42439021629679,88.66979278124344,0.24540256494665869,0.1824684688564998,-0.00035743546300892604
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,nominal_reuse,900,88.42439021629679,89.56792506066643,1.1435348443696398,0.1824684688564998,-0.0016526340474061207
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,realized_reuse,900,88.42439021629679,88.35298043606566,-0.07140978023112154,0.1824684688564998,0.000221497966487183
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,offered_load,900,88.42439021629679,100.92993876186206,12.505548545565276,0.1824684688564998,-0.008425392348109795
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,home_cell_load,900,88.42439021629679,102.7557837591882,14.33139354289142,0.1824684688564998,0.16923598094037184
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,policy,900,88.42439021629679,88.63965058299296,0.215260366696171,0.1824684688564998,0.0007564914872723039
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,routing_result,900,88.42439021629679,88.64846479884197,0.2240745825451853,0.1824684688564998,-8.514994355868222e-05
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,scheduler_queue_ms,kv_movement,900,88.42439021629679,88.86065018724443,0.43625997094764557,0.1824684688564998,-0.0002126962891995099
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,request_demand,900,53.92935177420037,54.20642786468274,0.2770760904823675,0.19669478048879452,0.0006564817800395195
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,nominal_reuse,900,53.92935177420037,58.68068262156209,4.7513308473617215,0.19669478048879452,-0.00031695834307543524
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,realized_reuse,900,53.92935177420037,53.05770869407248,-0.8716430801278889,0.19669478048879452,0.0018808650241683988
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,offered_load,900,53.92935177420037,57.391405282833865,3.4620535086334954,0.19669478048879452,0.0036876080518400967
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,home_cell_load,900,53.92935177420037,59.697031827083606,5.767680052883236,0.19669478048879452,0.16546414140880816
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,policy,900,53.92935177420037,53.97067920593538,0.041327431735012965,0.19669478048879452,0.0009049187089711364
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,routing_result,900,53.92935177420037,53.496497716576556,-0.432854057623814,0.19669478048879452,0.000335082119240937
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,compute_prefill_ms,kv_movement,900,53.92935177420037,54.46885716479429,0.5395053905939164,0.19669478048879452,0.0015593818314676433
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,request_demand,900,6413.943973760337,6562.851507570389,148.90753381005197,-1.3669430182660585,0.10664033377307147
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,nominal_reuse,900,6413.943973760337,7196.023849903979,782.0798761436417,-1.3669430182660585,0.4045000992422114
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,realized_reuse,900,6413.943973760337,6715.163479659876,301.2195058995394,-1.3669430182660585,0.1342426433002024
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,offered_load,900,6413.943973760337,7742.222101928149,1328.2781281678117,-1.3669430182660585,0.7751762317112307
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,home_cell_load,900,6413.943973760337,6618.987637642706,205.0436638823694,-1.3669430182660585,0.11894733749283048
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,policy,900,6413.943973760337,6437.959792304312,24.015818543975,-1.3669430182660585,0.008174481812269985
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,routing_result,900,6413.943973760337,6128.418367162684,-285.52560659765277,-1.3669430182660585,-0.5017538509233215
common,19,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,e2e_ttft_ms,kv_movement,900,6413.943973760337,6418.035545550142,4.09157178980513,-1.3669430182660585,0.004148710685945023
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,request_demand,900,1177.8126942667325,2777.820504009695,1600.0078097429625,-0.31464721535635043,1.1307519310941943
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,nominal_reuse,900,1177.8126942667325,1359.6085235518688,181.79582928513628,-0.31464721535635043,0.12623025481053274
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,realized_reuse,900,1177.8126942667325,1233.0669544336208,55.25426016688834,-0.31464721535635043,0.0920180320851991
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,offered_load,900,1177.8126942667325,1263.8780981600005,86.06540389326801,-0.31464721535635043,0.12943162810568598
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,home_cell_load,900,1177.8126942667325,1138.4571835539318,-39.35551071280065,-0.31464721535635043,0.11812480670169645
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,policy,900,1177.8126942667325,1185.374011923182,7.561317656449546,-0.31464721535635043,0.06431772236006572
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,routing_result,900,1177.8126942667325,1135.301266948786,-42.51142731794653,-0.31464721535635043,-0.03998858241709047
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,router_queue_ms,kv_movement,900,1177.8126942667325,1148.0826611534062,-29.73003311332627,-0.31464721535635043,-0.09329009096153262
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,request_demand,900,25.361374962832173,26.536560823415325,1.1751858605831522,0.2443117405367724,0.004482256440528243
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,nominal_reuse,900,25.361374962832173,25.548667222756595,0.18729225992442267,0.2443117405367724,0.0015875618315669415
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,realized_reuse,900,25.361374962832173,25.319027769275174,-0.04234719355699923,0.2443117405367724,-0.00038779770015695547
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,offered_load,900,25.361374962832173,25.955383102631693,0.59400813979952,0.2443117405367724,0.009502435725556313
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,home_cell_load,900,25.361374962832173,31.169585014827433,5.80821005199526,0.2443117405367724,0.20990470483411294
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,policy,900,25.361374962832173,25.0276908622464,-0.33368410058577425,0.2443117405367724,0.00013129695029423516
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,routing_result,900,25.361374962832173,25.41051111774379,0.04913615491161849,0.2443117405367724,-4.706746496374592e-05
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,scheduler_queue_ms,kv_movement,900,25.361374962832173,25.295197959333933,-0.06617700349823963,0.2443117405367724,-0.007031789630324137
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,compute_prefill_ms,request_demand,900,36.29199035429275,50.93211296712088,14.64012261282813,0.5776370717326426,-0.030450306612675893
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,compute_prefill_ms,nominal_reuse,900,36.29199035429275,34.00288951363082,-2.2891008406619306,0.5776370717326426,-0.019675746600924526
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,compute_prefill_ms,realized_reuse,900,36.29199035429275,37.75853730092336,1.4665469466306078,0.5776370717326426,0.010675563812467148
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,compute_prefill_ms,offered_load,900,36.29199035429275,36.182149717481366,-0.10984063681138423,0.5776370717326426,-0.004509649374668023
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,compute_prefill_ms,home_cell_load,900,36.29199035429275,34.068655246443925,-2.2233351078488255,0.5776370717326426,0.06339137044641174
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,compute_prefill_ms,policy,900,36.29199035429275,36.30281488019595,0.010824525903203153,0.5776370717326426,0.00031399348167282515
common,20,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse50_seed1,compute_prefill_ms,routing_result,900,36.29199035429275,36.45739049087228,0.16540013657952812,0.5776370717326426,0.0012096664724933204
