prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,16384,32,2048,1789.61
32,16384,32,4096,2865.23
32,16384,32,8192,4927.52
32,16384,32,16384,9200.42
32,16384,64,16,750.951
32,16384,64,32,753.159
32,16384,64,64,757.799
32,16384,64,128,922.697
32,16384,64,256,1095.85
32,16384,64,512,1380.08
32,16384,64,1024,1919.74
32,16384,64,2048,3118.45
32,16384,64,4096,6057.55
32,16384,64,8192,13869.3
32,16384,64,16384,31635.9
32,16384,128,16,981.013
32,16384,128,32,986.047
32,16384,128,64,995.337
32,16384,128,128,1284.55
32,16384,128,256,1573.87
32,16384,128,512,2137.61
32,16384,128,1024,3370.71
32,16384,128,2048,9906.12
32,16384,128,4096,18801.6
32,16384,128,8192,36512.5
32,16384,128,16384,72332.3
64,0,0,0,10.4747
64,0,1,16,10.3467
64,0,1,32,10.4213
64,0,1,64,10.528
64,0,1,128,12.8213
64,0,1,256,16.7367
64,0,1,512,24.459
64,0,1,1024,42.763
64,0,1,2048,76.4383
64,0,1,4096,142.806
64,0,1,8192,276.579
64,0,1,16384,543.482
64,0,2,16,16.5013
64,0,2,32,16.6613
64,0,2,64,16.7573
64,0,2,128,22.624
64,0,2,256,30.7957
64,0,2,512,47.2643
64,0,2,1024,66.475
64,0,2,2048,99.0517
64,0,2,4096,163.201
64,0,2,8192,293.741
64,0,2,16384,549.936
64,0,4,16,21.835
64,0,4,32,22.123
64,0,4,64,22.112
64,0,4,128,31.8403
64,0,4,256,44.096
64,0,4,512,66.23
64,0,4,1024,98.6997
64,0,4,2048,163.789
64,0,4,4096,292.909
64,0,4,8192,553.083
64,0,4,16384,1078.26
64,0,8,16,32.4697
64,0,8,32,32.7363
64,0,8,64,33.3873
64,0,8,128,50.4323
64,0,8,256,70.7313
64,0,8,512,107.638
64,0,8,1024,172.097
64,0,8,2048,300.697
64,0,8,4096,558.298
64,0,8,8192,1073.8
64,0,8,16384,2120.64
64,0,16,16,53.6963
64,0,16,32,54.326
64,0,16,64,55.3927
64,0,16,128,87.2753
64,0,16,256,123.404
64,0,16,512,187.629
64,0,16,1024,317.134
64,0,16,2048,574.395
64,0,16,4096,1087.45
64,0,16,8192,2119.71
64,0,16,16384,4210.19
64,0,32,16,95.361
64,0,32,32,96.6193
64,0,32,64,98.7957
64,0,32,128,160.642
64,0,32,256,228.247
64,0,32,512,356.654
64,0,32,1024,613.873
64,0,32,2048,1126.41
64,0,32,4096,2156.81
64,0,32,8192,4265.5
64,0,32,16384,8448.83
64,0,64,16,179.671
64,0,64,32,181.463
64,0,64,64,185.261
64,0,64,128,307.459
64,0,64,256,439.289
64,0,64,512,706.269
64,0,64,1024,1231.62
64,0,64,2048,2285.55
64,0,64,4096,4681.19
64,0,64,8192,9681.52
64,0,64,16384,25530.9
64,0,128,16,347.086
64,0,128,32,350.638
64,0,128,64,357.315
64,0,128,128,609.765
64,0,128,256,906.025
64,0,128,512,1483.14
64,0,128,1024,2658.43
64,0,128,2048,9027.32
64,0,128,4096,18002.8
64,0,128,8192,35971.8
64,0,128,16384,71788.3
64,16,0,0,10.4
64,16,1,16,10.347
64,16,1,32,10.4643
64,16,1,64,10.56
64,16,1,128,12.96
64,16,1,256,16.7253
64,16,1,512,24.502
64,16,1,1024,40.1817
64,16,1,2048,71.542
64,16,1,4096,133.9
64,16,1,8192,259.202
64,16,1,16384,509.125
64,16,2,16,16.6187
64,16,2,32,16.64
64,16,2,64,16.8213
64,16,2,128,22.6667
64,16,2,256,30.817
64,16,2,512,47.2317
64,16,2,1024,66.9663
64,16,2,2048,98.8907
64,16,2,4096,163.959
64,16,2,8192,292.184
64,16,2,16384,549.382
64,16,4,16,21.9307
64,16,4,32,22.1013
64,16,4,64,22.432
64,16,4,128,31.8933
64,16,4,256,44.107
64,16,4,512,66.262
64,16,4,1024,99.073
64,16,4,2048,164.023
64,16,4,4096,293.336
64,16,4,8192,553.211
64,16,4,16384,1074.71
64,16,8,16,32.6727
64,16,8,32,32.928
64,16,8,64,33.5257
64,16,8,128,50.5613
64,16,8,256,70.7103
64,16,8,512,107.777
64,16,8,1024,172.077
64,16,8,2048,301.272
64,16,8,4096,558.342
64,16,8,8192,1073.77
64,16,8,16384,2120.55
64,16,16,16,53.728
64,16,16,32,54.3473
64,16,16,64,55.3707
64,16,16,128,87.3287
64,16,16,256,123.276
64,16,16,512,187.671
64,16,16,1024,316.238
64,16,16,2048,574.086
64,16,16,4096,1087.4
64,16,16,8192,2119.5
64,16,16,16384,4213.8
64,16,32,16,95.521
64,16,32,32,96.8757
64,16,32,64,98.9663
64,16,32,128,160.695
64,16,32,256,228.418
64,16,32,512,356.9
64,16,32,1024,613.522
64,16,32,2048,1126.4
64,16,32,4096,2156.46
64,16,32,8192,4263.65
64,16,32,16384,8446.08
64,16,64,16,179.682
64,16,64,32,181.601
64,16,64,64,185.25
64,16,64,128,307.565
64,16,64,256,439.215
64,16,64,512,707.057
64,16,64,1024,1232.05
64,16,64,2048,2285.45
64,16,64,4096,4672.32
64,16,64,8192,9665.08
64,16,64,16384,32154.1
64,16,128,16,324.792
64,16,128,32,328.227
64,16,128,64,334.926
64,16,128,128,572.347
64,16,128,256,907.049
64,16,128,512,1477.89
64,16,128,1024,2655.17
64,16,128,2048,9037.8
64,16,128,4096,18006
64,16,128,8192,35937.8
64,16,128,16384,71786.3
64,32,0,0,10.4853
64,32,1,16,10.3043
64,32,1,32,10.432
64,32,1,64,10.6347
64,32,1,128,12.896
64,32,1,256,16.6933
64,32,1,512,24.5867
64,32,1,1024,40.0853
64,32,1,2048,71.51
64,32,1,4096,142.86
64,32,1,8192,277.347
64,32,1,16384,543.621
64,32,2,16,16.6933
64,32,2,32,16.6723
64,32,2,64,16.9173
64,32,2,128,22.6883
64,32,2,256,30.859
64,32,2,512,47.2217
64,32,2,1024,67.1043
64,32,2,2048,100.001
64,32,2,4096,165.206
64,32,2,8192,292.536
64,32,2,16384,551.515
64,32,4,16,22.0907
64,32,4,32,22.24
64,32,4,64,22.4853
64,32,4,128,31.9363
64,32,4,256,44.0643
64,32,4,512,66.8163
64,32,4,1024,98.9557
64,32,4,2048,163.66
64,32,4,4096,293.496
64,32,4,8192,553.135
64,32,4,16384,1075.6
64,32,8,16,32.6617
64,32,8,32,33.0997
64,32,8,64,33.675
64,32,8,128,50.486
64,32,8,256,70.9447
64,32,8,512,107.884
64,32,8,1024,172.247
64,32,8,2048,300.631
64,32,8,4096,558.075
64,32,8,8192,1075.36
64,32,8,16384,2119.77
64,32,16,16,53.7493
64,32,16,32,54.4757
64,32,16,64,55.6593
64,32,16,128,87.3287
64,32,16,256,123.425
64,32,16,512,188.365
64,32,16,1024,316.536
64,32,16,2048,574.224
64,32,16,4096,1088.55
64,32,16,8192,2121.05
64,32,16,16384,4210.64
64,32,32,16,95.6597
64,32,32,32,96.8113
64,32,32,64,98.838
64,32,32,128,160.727
64,32,32,256,228.77
64,32,32,512,356.537
64,32,32,1024,613.542
64,32,32,2048,1125.58
64,32,32,4096,2156.48
64,32,32,8192,4264.62
64,32,32,16384,8444.06
64,32,64,16,179.693
64,32,64,32,181.804
64,32,64,64,185.357
64,32,64,128,307.768
64,32,64,256,439.673
64,32,64,512,707.506
64,32,64,1024,1231.88
64,32,64,2048,2285.62
64,32,64,4096,4683.44
64,32,64,8192,9462.01
64,32,64,16384,26728.1
64,32,128,16,324.793
64,32,128,32,328.473
64,32,128,64,335.289
64,32,128,128,572.998
64,32,128,256,908.371
64,32,128,512,1486.15
64,32,128,1024,2652.96
64,32,128,2048,9021.84
64,32,128,4096,18002.8
64,32,128,8192,35981
64,32,128,16384,71789.6
64,64,0,0,10.5813
64,64,1,16,10.3683
64,64,1,32,10.4323
64,64,1,64,10.5707
64,64,1,128,12.9283
64,64,1,256,16.768
64,64,1,512,24.4487
64,64,1,1024,40.192
64,64,1,2048,71.3817
64,64,1,4096,133.825
64,64,1,8192,258.871
64,64,1,16384,543.728
64,64,2,16,16.726
64,64,2,32,16.8213
64,64,2,64,16.8857
64,64,2,128,22.7097
64,64,2,256,30.955
64,64,2,512,47.35
64,64,2,1024,67.3507
64,64,2,2048,100.193
64,64,2,4096,164.972
64,64,2,8192,293.763
64,64,2,16384,551.781
64,64,4,16,22.2933
64,64,4,32,22.4323
64,64,4,64,22.688
64,64,4,128,31.7977
64,64,4,256,44.1927
64,64,4,512,66.774
64,64,4,1024,98.7743
64,64,4,2048,164.279
64,64,4,4096,293.923
64,64,4,8192,553.072
64,64,4,16384,1075.32
64,64,8,16,32.7573
64,64,8,32,33.1203
64,64,8,64,33.7177
64,64,8,128,50.518
64,64,8,256,70.87
64,64,8,512,108.364
64,64,8,1024,172.14
64,64,8,2048,300.579
64,64,8,4096,558.149
64,64,8,8192,1074.34
64,64,8,16384,2121.42
64,64,16,16,53.9523
64,64,16,32,54.4327
64,64,16,64,55.5633
64,64,16,128,87.4037
64,64,16,256,123.606
64,64,16,512,188.333
64,64,16,1024,317.07
64,64,16,2048,574.778
64,64,16,4096,1088.57
64,64,16,8192,2121.44
64,64,16,16384,4211.56
64,64,32,16,95.6807
64,64,32,32,96.812
64,64,32,64,98.7103
64,64,32,128,160.738
64,64,32,256,228.866
64,64,32,512,357.07
64,64,32,1024,614.012
64,64,32,2048,1127.01
64,64,32,4096,2157.38
64,64,32,8192,4263.53
64,64,32,16384,8448.82
64,64,64,16,179.703
64,64,64,32,181.719
64,64,64,64,185.57
64,64,64,128,307.331
64,64,64,256,439.386
64,64,64,512,707.197
64,64,64,1024,1232.81
64,64,64,2048,2284.65
64,64,64,4096,4700.27
64,64,64,8192,9608.97
64,64,64,16384,25280.3
64,64,128,16,347.597
64,64,128,32,351.182
64,64,128,64,357.881
64,64,128,128,609.147
64,64,128,256,904.286
64,64,128,512,1484.33
64,64,128,1024,2660.07
64,64,128,2048,9024.56
64,64,128,4096,18004.7
64,64,128,8192,35941.4
64,64,128,16384,71794.3
64,128,0,0,14.3683
64,128,1,16,13.5467
64,128,1,32,13.579
64,128,1,64,13.5893
64,128,1,128,14.1443
64,128,1,256,16.7683
64,128,1,512,24.544
64,128,1,1024,40.15
64,128,1,2048,71.4137
64,128,1,4096,133.911
64,128,1,8192,258.893
64,128,1,16384,509.114
64,128,2,16,20.8643
64,128,2,32,20.971
64,128,2,64,21.0987
64,128,2,128,24.6617
64,128,2,256,30.859
64,128,2,512,47.2
64,128,2,1024,79.7767
64,128,2,2048,115.628
64,128,2,4096,181.303
64,128,2,8192,309.166
64,128,2,16384,567.814
64,128,4,16,26.1977
64,128,4,32,26.2617
64,128,4,64,26.475
64,128,4,128,33.856
64,128,4,256,44.011
64,128,4,512,68.3527
64,128,4,1024,111.105
64,128,4,2048,176.364
64,128,4,4096,305.293
64,128,4,8192,565.499
64,128,4,16384,1088.67
64,128,8,16,36.726
64,128,8,32,37.067
64,128,8,64,37.579
64,128,8,128,52.342
64,128,8,256,70.891
64,128,8,512,110.711
64,128,8,1024,184.439
64,128,8,2048,312.867
64,128,8,4096,571.483
64,128,8,8192,1085.47
64,128,8,16384,2129.28
64,128,16,16,57.9
64,128,16,32,58.4323
64,128,16,64,59.595
64,128,16,128,89.3023
64,128,16,256,123.276
64,128,16,512,195.074
64,128,16,1024,324.526
64,128,16,2048,582.342
64,128,16,4096,1097.72
64,128,16,8192,2129.74
64,128,16,16384,4218.01
64,128,32,16,99.6703
64,128,32,32,100.492
64,128,32,64,102.614
64,128,32,128,162.657
64,128,32,256,229.026
64,128,32,512,364.408
64,128,32,1024,621.691
64,128,32,2048,1133.91
64,128,32,4096,2162.41
64,128,32,8192,4271.34
64,128,32,16384,8447.77
64,128,64,16,183.009
64,128,64,32,184.684
64,128,64,64,188.076
64,128,64,128,309.87
64,128,64,256,442.959
64,128,64,512,712.625
64,128,64,1024,1237.74
64,128,64,2048,2288.67
64,128,64,4096,4634.9
64,128,64,8192,9489.21
64,128,64,16384,24331.9
64,128,128,16,327.203
64,128,128,32,330.83
64,128,128,64,338.382
64,128,128,128,572.08
64,128,128,256,905.438
64,128,128,512,1494.66
64,128,128,1024,2670.35
64,128,128,2048,9025.54
64,128,128,4096,18008
64,128,128,8192,36048.5
64,128,128,16384,71808.1
64,256,0,0,17.92
64,256,1,16,17.4083
64,256,1,32,17.3653
64,256,1,64,17.536
64,256,1,128,17.5467
64,256,1,256,17.792
64,256,1,512,24.5227
64,256,1,1024,40.0963
64,256,1,2048,76.1607
64,256,1,4096,143.308
64,256,1,8192,276.707
64,256,1,16384,544.122
64,256,2,16,24.9497
64,256,2,32,25.0457
64,256,2,64,25.2697
64,256,2,128,28.736
64,256,2,256,32.9603
64,256,2,512,47.2437
64,256,2,1024,79.6807
64,256,2,2048,131.457
64,256,2,4096,195.842
64,256,2,8192,325.101
64,256,2,16384,581.562
64,256,4,16,31.5417
64,256,4,32,31.574
64,256,4,64,31.5633
64,256,4,128,37.6217
64,256,4,256,46.3153
64,256,4,512,68.406
64,256,4,1024,116.524
64,256,4,2048,187.767
64,256,4,4096,317.475
64,256,4,8192,578.63
64,256,4,16384,1100.69
64,256,8,16,43.264
64,256,8,32,43.4243
64,256,8,64,43.7337
64,256,8,128,56.438
64,256,8,256,72.8647
64,256,8,512,110.988
64,256,8,1024,189.954
64,256,8,2048,325.347
64,256,8,4096,582.768
64,256,8,8192,1096.66
64,256,8,16384,2137.3
64,256,16,16,64.5877
64,256,16,32,65.014
64,256,16,64,65.803
64,256,16,128,93.2807
64,256,16,256,125.793
64,256,16,512,195.607
64,256,16,1024,333.166
64,256,16,2048,590.768
64,256,16,4096,1105.88
64,256,16,8192,2138.3
64,256,16,16384,4222.67
64,256,32,16,106.252
64,256,32,32,107.105
64,256,32,64,108.545
64,256,32,128,166.754
64,256,32,256,231.511
64,256,32,512,364.835
64,256,32,1024,629.831
64,256,32,2048,1141.12
64,256,32,4096,2169.95
64,256,32,8192,4273.04
64,256,32,16384,8453.04
64,256,64,16,188.087
64,256,64,32,189.911
64,256,64,64,193.57
64,256,64,128,312.654
64,256,64,256,447.044
64,256,64,512,716.818
64,256,64,1024,1242.68
64,256,64,2048,2293.71
64,256,64,4096,4639.29
64,256,64,8192,9629.53
64,256,64,16384,25103.5
64,256,128,16,332.078
64,256,128,32,335.534
64,256,128,64,342.915
64,256,128,128,614.78
64,256,128,256,902.857
64,256,128,512,1498.17
64,256,128,1024,2679.66
64,256,128,2048,9041.46
64,256,128,4096,18015.4
64,256,128,8192,35937.4
64,256,128,16384,71803
64,512,0,0,25.782
64,512,1,16,25.0993
64,512,1,32,25.1843
64,512,1,64,25.2377
64,512,1,128,25.1743
64,512,1,256,25.2373
64,512,1,512,25.6853
64,512,1,1024,40.1817
64,512,1,2048,71.4033
64,512,1,4096,133.878
64,512,1,8192,258.957
64,512,1,16384,542.927
64,512,2,16,32.9493
64,512,2,32,33.035
64,512,2,64,33.216
64,512,2,128,36.8
64,512,2,256,41.2163
64,512,2,512,49.3447
64,512,2,1024,79.7873
64,512,2,2048,144.631
64,512,2,4096,228.13
64,512,2,8192,357.998
64,512,2,16384,614.575
64,512,4,16,42.8803
64,512,4,32,43.2537
64,512,4,64,43.6803
64,512,4,128,48.0753
64,512,4,256,54.4113
64,512,4,512,70.39
64,512,4,1024,116.705
64,512,4,2048,211.863
64,512,4,4096,340.451
64,512,4,8192,601.958
64,512,4,16384,1123.61
64,512,8,16,53.579
64,512,8,32,54.049
64,512,8,64,54.6777
64,512,8,128,67.1147
64,512,8,256,81.5047
64,512,8,512,113.025
64,512,8,1024,191.063
64,512,8,2048,347.769
64,512,8,4096,606.353
64,512,8,8192,1121.71
64,512,8,16384,2155.65
64,512,16,16,75.1363
64,512,16,32,75.8083
64,512,16,64,76.555
64,512,16,128,104.257
64,512,16,256,134.166
64,512,16,512,197.644
64,512,16,1024,339.47
64,512,16,2048,606.32
64,512,16,4096,1119.25
64,512,16,8192,2152.57
64,512,16,16384,4239.56
64,512,32,16,117.26
64,512,32,32,118.145
64,512,32,64,119.649
64,512,32,128,177.41
64,512,32,256,239.437
64,512,32,512,367.054
64,512,32,1024,636.475
64,512,32,2048,1158.52
64,512,32,4096,2186.54
64,512,32,8192,4284.25
64,512,32,16384,8463.72
64,512,64,16,200.77
64,512,64,32,202.647
64,512,64,64,206.103
64,512,64,128,322.936
64,512,64,256,451.534
64,512,64,512,724.381
64,512,64,1024,1253.97
64,512,64,2048,2304.82
64,512,64,4096,4640.34
64,512,64,8192,9425.27
64,512,64,16384,28122.9
64,512,128,16,343.363
64,512,128,32,346.648
64,512,128,64,353.763
64,512,128,128,581.797
64,512,128,256,916.628
64,512,128,512,1491.88
64,512,128,1024,2680.32
64,512,128,2048,9041.29
64,512,128,4096,18025.3
64,512,128,8192,35987.6
64,512,128,16384,71803.6
64,1024,0,0,41.11
64,1024,1,16,40.9287
64,1024,1,32,40.7793
64,1024,1,64,40.896
64,1024,1,128,40.9177
64,1024,1,256,41.0997
64,1024,1,512,41.163
64,1024,1,1024,41.4297
64,1024,1,2048,76.2887
64,1024,1,4096,143.308
64,1024,1,8192,276.663
64,1024,1,16384,543.92
64,1024,2,16,49.2163
64,1024,2,32,49.3017
64,1024,2,64,49.2917
64,1024,2,128,52.9707
64,1024,2,256,57.3337
64,1024,2,512,65.249
64,1024,2,1024,81.6217
64,1024,2,2048,144.961
64,1024,2,4096,274.104
64,1024,2,8192,419.822
64,1024,2,16384,678.608
64,1024,4,16,59.201
64,1024,4,32,59.2653
64,1024,4,64,59.681
64,1024,4,128,70.6783
64,1024,4,256,80.3953
64,1024,4,512,86.6887
64,1024,4,1024,119.062
64,1024,4,2048,213.112
64,1024,4,4096,388.921
64,1024,4,8192,650.106
64,1024,4,16384,1170.25
64,1024,8,16,70.145
64,1024,8,32,70.6453
64,1024,8,64,71.3393
64,1024,8,128,89.761
64,1024,8,256,107.414
64,1024,8,512,129.324
64,1024,8,1024,193.346
64,1024,8,2048,351.128
64,1024,8,4096,652.891
64,1024,8,8192,1169.71
64,1024,8,16384,2204.11
64,1024,16,16,96.129
64,1024,16,32,96.9603
64,1024,16,64,97.8677
64,1024,16,128,126.902
64,1024,16,256,160.578
64,1024,16,512,214.082
64,1024,16,1024,341.806
64,1024,16,2048,626.865
64,1024,16,4096,1152.6
64,1024,16,8192,2186.52
64,1024,16,16384,4274.41
64,1024,32,16,138.774
64,1024,32,32,139.382
64,1024,32,64,141.377
64,1024,32,128,200.311
64,1024,32,256,265.902
64,1024,32,512,383.321
64,1024,32,1024,639.804
64,1024,32,2048,1178.9
64,1024,32,4096,2219.25
64,1024,32,8192,4308.13
64,1024,32,16384,8488.98
64,1024,64,16,222.776
64,1024,64,32,224.375
64,1024,64,64,227.394
64,1024,64,128,347.256
64,1024,64,256,472.634
64,1024,64,512,733.243
64,1024,64,1024,1268.32
64,1024,64,2048,2334.95
64,1024,64,4096,4664.49
64,1024,64,8192,9313.37
64,1024,64,16384,21612.9
64,1024,128,16,390.35
64,1024,128,32,394.489
64,1024,128,64,400.868
64,1024,128,128,644.411
64,1024,128,256,925.747
64,1024,128,512,1498.3
64,1024,128,1024,2679.93
64,1024,128,2048,9059.77
64,1024,128,4096,18039.9
64,1024,128,8192,35970
64,1024,128,16384,71819.7
64,2048,0,0,72.086
64,2048,1,16,72.043
64,2048,1,32,71.809
64,2048,1,64,72.043
64,2048,1,128,72.172
64,2048,1,256,71.9363
64,2048,1,512,72.278
64,2048,1,1024,72.523
64,2048,1,2048,72.8757
64,2048,1,4096,133.847
64,2048,1,8192,259.277
64,2048,1,16384,542.756
64,2048,2,16,81.9317
64,2048,2,32,82.3797
64,2048,2,64,81.974
64,2048,2,128,85.345
64,2048,2,256,89.59
64,2048,2,512,97.313
64,2048,2,1024,113.793
64,2048,2,2048,146.828
64,2048,2,4096,274.584
64,2048,2,8192,534.137
64,2048,2,16384,804.914
64,2048,4,16,91.4247
64,2048,4,32,91.7237
64,2048,4,64,92.0117
64,2048,4,128,102.433
64,2048,4,256,114.796
64,2048,4,512,138.678
64,2048,4,1024,151.105
64,2048,4,2048,215.766
64,2048,4,4096,405.434
64,2048,4,8192,743.803
64,2048,4,16384,1267.67
64,2048,8,16,102.348
64,2048,8,32,102.54
64,2048,8,64,103.276
64,2048,8,128,122.017
64,2048,8,256,142.646
64,2048,8,512,181.409
64,2048,8,1024,225.964
64,2048,8,2048,353.752
64,2048,8,4096,671.633
64,2048,8,8192,1263.67
64,2048,8,16384,2299.41
64,2048,16,16,133.132
64,2048,16,32,133.697
64,2048,16,64,134.742
64,2048,16,128,167.734
64,2048,16,256,197.602
64,2048,16,512,266.327
64,2048,16,1024,374.542
64,2048,16,2048,630.693
64,2048,16,4096,1201.65
64,2048,16,8192,2249.37
64,2048,16,16384,4341.5
64,2048,32,16,180.897
64,2048,32,32,181.943
64,2048,32,64,183.148
64,2048,32,128,244.354
64,2048,32,256,306.093
64,2048,32,512,435.534
64,2048,32,1024,671.633
64,2048,32,2048,1183.83
64,2048,32,4096,2272.7
64,2048,32,8192,4380.39
64,2048,32,16384,8527.98
64,2048,64,16,265.624
64,2048,64,32,267.768
64,2048,64,64,271.437
64,2048,64,128,391.918
64,2048,64,256,518.309
64,2048,64,512,777.222
64,2048,64,1024,1290.03
64,2048,64,2048,2496.6
64,2048,64,4096,4768.16
64,2048,64,8192,9444.06
64,2048,64,16384,19278.3
64,2048,128,16,407.204
64,2048,128,32,411.118
64,2048,128,64,418.66
64,2048,128,128,646.491
64,2048,128,256,970.877
64,2048,128,512,1525.94
64,2048,128,1024,2686.02
64,2048,128,2048,9099.24
64,2048,128,4096,18077.2
64,2048,128,8192,36037.7
64,2048,128,16384,71863.9
64,4096,0,0,133.75
64,4096,1,16,134.476
64,4096,1,32,134.444
64,4096,1,64,134.487
64,4096,1,128,134.37
64,4096,1,256,134.423
64,4096,1,512,134.529
64,4096,1,1024,134.967
64,4096,1,2048,134.956
64,4096,1,4096,135.308
64,4096,1,8192,259.107
64,4096,1,16384,509.019
64,4096,2,16,146.049
64,4096,2,32,146.465
64,4096,2,64,146.295
64,4096,2,128,149.985
64,4096,2,256,154.188
64,4096,2,512,162.049
64,4096,2,1024,178.295
64,4096,2,2048,210.978
64,4096,2,4096,276.994
64,4096,2,8192,534.928
64,4096,2,16384,1051.51
64,4096,4,16,155.191
64,4096,4,32,155.191
64,4096,4,64,155.606
64,4096,4,128,166.369
64,4096,4,256,178.871
64,4096,4,512,202.445
64,4096,4,1024,250.488
64,4096,4,2048,280.653
64,4096,4,4096,409.998
64,4096,4,8192,791.325
64,4096,4,16384,1457.47
64,4096,8,16,166.476
64,4096,8,32,167.116
64,4096,8,64,167.116
64,4096,8,128,186.241
64,4096,8,256,206.657
64,4096,8,512,246.861
64,4096,8,1024,325.133
64,4096,8,2048,418.66
64,4096,8,4096,675.004
64,4096,8,8192,1313.87
64,4096,8,16384,2496.57
64,4096,16,16,197.047
64,4096,16,32,197.558
64,4096,16,64,199.223
64,4096,16,128,240.291
64,4096,16,256,284.173
64,4096,16,512,350.969
64,4096,16,1024,474.49
64,4096,16,2048,695.771
64,4096,16,4096,1208.31
64,4096,16,8192,2361.21
64,4096,16,16384,4495.54
64,4096,32,16,253.965
64,4096,32,32,255.234
64,4096,32,64,257.506
64,4096,32,128,326.04
64,4096,32,256,390.809
64,4096,32,512,521.786
64,4096,32,1024,772.167
64,4096,32,2048,1248.76
64,4096,32,4096,2321.56
64,4096,32,8192,4724.95
64,4096,32,16384,10116.5
64,4096,64,16,350.2
64,4096,64,32,352.419
64,4096,64,64,354.67
64,4096,64,128,479.536
64,4096,64,256,607.579
64,4096,64,512,872.85
64,4096,64,1024,1384.55
64,4096,64,2048,2590.75
64,4096,64,4096,5298.21
64,4096,64,8192,15347.2
64,4096,64,16384,31475.2
64,4096,128,16,523.216
64,4096,128,32,527.695
64,4096,128,64,534.266
64,4096,128,128,780.412
64,4096,128,256,1061.51
64,4096,128,512,1610.77
64,4096,128,1024,2783.82
64,4096,128,2048,9180.83
64,4096,128,4096,18149.5
64,4096,128,8192,36082.5
64,4096,128,16384,71916.6
64,8192,0,0,256.43
64,8192,1,16,258.595
64,8192,1,32,258.488
64,8192,1,64,258.68
64,8192,1,128,258.786
64,8192,1,256,258.53
64,8192,1,512,258.914
64,8192,1,1024,259.053
64,8192,1,2048,259.501
64,8192,1,4096,277.442
64,8192,1,8192,278.104
64,8192,1,16384,543.78
64,8192,2,16,276.824
64,8192,2,32,276.269
64,8192,2,64,276.91
64,8192,2,128,280.537
64,8192,2,256,283.917
64,8192,2,512,291.021
64,8192,2,1024,307.565
64,8192,2,2048,341.304
64,8192,2,4096,405.976
64,8192,2,8192,540.463
64,8192,2,16384,1052.91
64,8192,4,16,283.448
64,8192,4,32,283.287
64,8192,4,64,284.696
64,8192,4,128,295.405
64,8192,4,256,307.469
64,8192,4,512,330.851
64,8192,4,1024,378.606
64,8192,4,2048,474.084
64,8192,4,4096,538.725
64,8192,4,8192,806.365
64,8192,4,16384,1567.28
64,8192,8,16,294.99
64,8192,8,32,295.342
64,8192,8,64,295.981
64,8192,8,128,314.722
64,8192,8,256,335.426
64,8192,8,512,374.723
64,8192,8,1024,454.597
64,8192,8,2048,613.584
64,8192,8,4096,804.743
64,8192,8,8192,1329.21
64,8192,8,16384,2618.42
64,8192,16,16,324.803
64,8192,16,32,325.166
64,8192,16,64,326.68
64,8192,16,128,368.089
64,8192,16,256,412.175
64,8192,16,512,499.29
64,8192,16,1024,640.006
64,8192,16,2048,890.345
64,8192,16,4096,1337.65
64,8192,16,8192,2388.64
64,8192,16,16384,4721.8
64,8192,32,16,381.977
64,8192,32,32,382.563
64,8192,32,64,384.985
64,8192,32,128,468.132
64,8192,32,256,545.616
64,8192,32,512,691.345
64,8192,32,1024,939.253
64,8192,32,2048,1441.98
64,8192,32,4096,2464.73
64,8192,32,8192,4635.7
64,8192,32,16384,10115.5
64,8192,64,16,494.948
64,8192,64,32,497.53
64,8192,64,64,501.989
64,8192,64,128,645.136
64,8192,64,256,780.603
64,8192,64,512,1046.06
64,8192,64,1024,1559.02
64,8192,64,2048,2783.93
64,8192,64,4096,5591.39
64,8192,64,8192,11575.1
64,8192,64,16384,33246.6
64,8192,128,16,644.539
64,8192,128,32,648.336
64,8192,128,64,657.35
64,8192,128,128,895.966
64,8192,128,256,1235.5
64,8192,128,512,1794.78
64,8192,128,1024,2983.71
64,8192,128,2048,9420.2
64,8192,128,4096,18279.2
64,8192,128,8192,36242.4
64,8192,128,16384,72058.4
64,16384,0,0,503.888
64,16384,1,16,508.719
64,16384,1,32,508.421
64,16384,1,64,509.028
64,16384,1,128,508.58
64,16384,1,256,508.719
64,16384,1,512,509.476
64,16384,1,1024,509.103
64,16384,1,2048,509.626
64,16384,1,4096,509.296
64,16384,1,8192,509.05
64,16384,1,16384,546.821
64,16384,2,16,541.359
64,16384,2,32,538.032
64,16384,2,64,539.225
64,16384,2,128,541.956
64,16384,2,256,543.119
64,16384,2,512,552.527
64,16384,2,1024,564.774
64,16384,2,2048,598.768
64,16384,2,4096,663.739
64,16384,2,8192,799.494
64,16384,2,16384,1070.9
64,16384,4,16,539.588
64,16384,4,32,540.91
64,16384,4,64,541.999
64,16384,4,128,551.183
64,16384,4,256,562.714
64,16384,4,512,585.69
64,16384,4,1024,634.406
64,16384,4,2048,730.193
64,16384,4,4096,920.743
64,16384,4,8192,1061.69
64,16384,4,16384,1591.92
64,16384,8,16,551.354
64,16384,8,32,552.794
64,16384,8,64,552.911
64,16384,8,128,571.589
64,16384,8,256,591.439
64,16384,8,512,632.069
64,16384,8,1024,711.195
64,16384,8,2048,871.646
64,16384,8,4096,1189.6
64,16384,8,8192,1587.41
64,16384,8,16384,2629.29
64,16384,16,16,581.541
64,16384,16,32,581.156
