max_num_batched_tokens,prompt_tokens,output_tokens,repeat,ttft_ns,ttft_ms,num_prefill_chunks,chunk_tokens,chunk_latencies_ns
1024,4096,32,22,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,4096,32,23,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,4096,32,24,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,4096,32,25,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,4096,32,26,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,4096,32,27,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,4096,32,28,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,4096,32,29,182257800,182.2578,4,1024;1024;1024;1024,42431338;44525770;46496970;48803722
1024,8192,32,0,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,1,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,2,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,3,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,4,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,5,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,6,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,7,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,8,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,9,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,10,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,11,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,12,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,13,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,14,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,15,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,16,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,17,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,18,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,19,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,20,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,21,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,22,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,23,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,24,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,25,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,26,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,27,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,28,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
1024,8192,32,29,397572656,397.572656,8,1024;1024;1024;1024;1024;1024;1024;1024,42431338;44525770;46496970;48803722;50440394;52985642;55065258;56823562
2048,128,32,0,12598475,12.598475,1,128,12598475
2048,128,32,1,12598475,12.598475,1,128,12598475
2048,128,32,2,12598475,12.598475,1,128,12598475
2048,128,32,3,12598475,12.598475,1,128,12598475
2048,128,32,4,12598475,12.598475,1,128,12598475
2048,128,32,5,12598475,12.598475,1,128,12598475
2048,128,32,6,12598475,12.598475,1,128,12598475
2048,128,32,7,12598475,12.598475,1,128,12598475
2048,128,32,8,12598475,12.598475,1,128,12598475
2048,128,32,9,12598475,12.598475,1,128,12598475
2048,128,32,10,12598475,12.598475,1,128,12598475
2048,128,32,11,12598475,12.598475,1,128,12598475
2048,128,32,12,12598475,12.598475,1,128,12598475
2048,128,32,13,12598475,12.598475,1,128,12598475
2048,128,32,14,12598475,12.598475,1,128,12598475
2048,128,32,15,12598475,12.598475,1,128,12598475
2048,128,32,16,12598475,12.598475,1,128,12598475
2048,128,32,17,12598475,12.598475,1,128,12598475
2048,128,32,18,12598475,12.598475,1,128,12598475
2048,128,32,19,12598475,12.598475,1,128,12598475
2048,128,32,20,12598475,12.598475,1,128,12598475
2048,128,32,21,12598475,12.598475,1,128,12598475
2048,128,32,22,12598475,12.598475,1,128,12598475
2048,128,32,23,12598475,12.598475,1,128,12598475
2048,128,32,24,12598475,12.598475,1,128,12598475
2048,128,32,25,12598475,12.598475,1,128,12598475
2048,128,32,26,12598475,12.598475,1,128,12598475
2048,128,32,27,12598475,12.598475,1,128,12598475
2048,128,32,28,12598475,12.598475,1,128,12598475
2048,128,32,29,12598475,12.598475,1,128,12598475
2048,512,32,0,23744939,23.744939,1,512,23744939
2048,512,32,1,23744939,23.744939,1,512,23744939
2048,512,32,2,23744939,23.744939,1,512,23744939
2048,512,32,3,23744939,23.744939,1,512,23744939
2048,512,32,4,23744939,23.744939,1,512,23744939
2048,512,32,5,23744939,23.744939,1,512,23744939
2048,512,32,6,23744939,23.744939,1,512,23744939
2048,512,32,7,23744939,23.744939,1,512,23744939
2048,512,32,8,23744939,23.744939,1,512,23744939
2048,512,32,9,23744939,23.744939,1,512,23744939
2048,512,32,10,23744939,23.744939,1,512,23744939
2048,512,32,11,23744939,23.744939,1,512,23744939
2048,512,32,12,23744939,23.744939,1,512,23744939
2048,512,32,13,23744939,23.744939,1,512,23744939
2048,512,32,14,23744939,23.744939,1,512,23744939
2048,512,32,15,23744939,23.744939,1,512,23744939
2048,512,32,16,23744939,23.744939,1,512,23744939
2048,512,32,17,23744939,23.744939,1,512,23744939
2048,512,32,18,23744939,23.744939,1,512,23744939
2048,512,32,19,23744939,23.744939,1,512,23744939
2048,512,32,20,23744939,23.744939,1,512,23744939
2048,512,32,21,23744939,23.744939,1,512,23744939
2048,512,32,22,23744939,23.744939,1,512,23744939
2048,512,32,23,23744939,23.744939,1,512,23744939
2048,512,32,24,23744939,23.744939,1,512,23744939
2048,512,32,25,23744939,23.744939,1,512,23744939
2048,512,32,26,23744939,23.744939,1,512,23744939
2048,512,32,27,23744939,23.744939,1,512,23744939
2048,512,32,28,23744939,23.744939,1,512,23744939
2048,512,32,29,23744939,23.744939,1,512,23744939
2048,1024,32,0,42431338,42.431338,1,1024,42431338
2048,1024,32,1,42431338,42.431338,1,1024,42431338
2048,1024,32,2,42431338,42.431338,1,1024,42431338
2048,1024,32,3,42431338,42.431338,1,1024,42431338
2048,1024,32,4,42431338,42.431338,1,1024,42431338
2048,1024,32,5,42431338,42.431338,1,1024,42431338
2048,1024,32,6,42431338,42.431338,1,1024,42431338
2048,1024,32,7,42431338,42.431338,1,1024,42431338
2048,1024,32,8,42431338,42.431338,1,1024,42431338
2048,1024,32,9,42431338,42.431338,1,1024,42431338
2048,1024,32,10,42431338,42.431338,1,1024,42431338
2048,1024,32,11,42431338,42.431338,1,1024,42431338
2048,1024,32,12,42431338,42.431338,1,1024,42431338
2048,1024,32,13,42431338,42.431338,1,1024,42431338
2048,1024,32,14,42431338,42.431338,1,1024,42431338
2048,1024,32,15,42431338,42.431338,1,1024,42431338
2048,1024,32,16,42431338,42.431338,1,1024,42431338
2048,1024,32,17,42431338,42.431338,1,1024,42431338
2048,1024,32,18,42431338,42.431338,1,1024,42431338
2048,1024,32,19,42431338,42.431338,1,1024,42431338
2048,1024,32,20,42431338,42.431338,1,1024,42431338
2048,1024,32,21,42431338,42.431338,1,1024,42431338
2048,1024,32,22,42431338,42.431338,1,1024,42431338
2048,1024,32,23,42431338,42.431338,1,1024,42431338
2048,1024,32,24,42431338,42.431338,1,1024,42431338
2048,1024,32,25,42431338,42.431338,1,1024,42431338
2048,1024,32,26,42431338,42.431338,1,1024,42431338
2048,1024,32,27,42431338,42.431338,1,1024,42431338
2048,1024,32,28,42431338,42.431338,1,1024,42431338
2048,1024,32,29,42431338,42.431338,1,1024,42431338
2048,2048,32,0,82945344,82.945344,1,2048,82945344
2048,2048,32,1,82945344,82.945344,1,2048,82945344
2048,2048,32,2,82945344,82.945344,1,2048,82945344
2048,2048,32,3,82945344,82.945344,1,2048,82945344
2048,2048,32,4,82945344,82.945344,1,2048,82945344
2048,2048,32,5,82945344,82.945344,1,2048,82945344
2048,2048,32,6,82945344,82.945344,1,2048,82945344
2048,2048,32,7,82945344,82.945344,1,2048,82945344
2048,2048,32,8,82945344,82.945344,1,2048,82945344
2048,2048,32,9,82945344,82.945344,1,2048,82945344
2048,2048,32,10,82945344,82.945344,1,2048,82945344
2048,2048,32,11,82945344,82.945344,1,2048,82945344
2048,2048,32,12,82945344,82.945344,1,2048,82945344
2048,2048,32,13,82945344,82.945344,1,2048,82945344
2048,2048,32,14,82945344,82.945344,1,2048,82945344
2048,2048,32,15,82945344,82.945344,1,2048,82945344
2048,2048,32,16,82945344,82.945344,1,2048,82945344
2048,2048,32,17,82945344,82.945344,1,2048,82945344
2048,2048,32,18,82945344,82.945344,1,2048,82945344
2048,2048,32,19,82945344,82.945344,1,2048,82945344
2048,2048,32,20,82945344,82.945344,1,2048,82945344
2048,2048,32,21,82945344,82.945344,1,2048,82945344
2048,2048,32,22,82945344,82.945344,1,2048,82945344
2048,2048,32,23,82945344,82.945344,1,2048,82945344
2048,2048,32,24,82945344,82.945344,1,2048,82945344
2048,2048,32,25,82945344,82.945344,1,2048,82945344
2048,2048,32,26,82945344,82.945344,1,2048,82945344
2048,2048,32,27,82945344,82.945344,1,2048,82945344
2048,2048,32,28,82945344,82.945344,1,2048,82945344
2048,2048,32,29,82945344,82.945344,1,2048,82945344
2048,4096,32,0,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,1,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,2,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,3,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,4,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,5,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,6,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,7,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,8,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,9,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,10,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,11,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,12,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,13,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,14,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,15,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,16,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,17,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,18,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,19,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,20,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,21,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,22,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,23,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,24,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,25,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,26,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,27,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,28,173844768,173.844768,2,2048;2048,82945344;90899424
2048,4096,32,29,173844768,173.844768,2,2048;2048,82945344;90899424
2048,8192,32,0,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,1,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,2,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,3,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,4,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,5,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,6,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,7,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,8,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,9,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,10,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,11,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,12,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,13,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,14,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,15,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,16,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,17,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,18,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,19,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,20,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,21,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,22,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,23,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,24,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,25,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,26,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,27,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,28,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
2048,8192,32,29,379390272,379.390272,4,2048;2048;2048;2048,82945344;90899424;98714624;106830880
4096,128,32,0,12598475,12.598475,1,128,12598475
4096,128,32,1,12598475,12.598475,1,128,12598475
4096,128,32,2,12598475,12.598475,1,128,12598475
4096,128,32,3,12598475,12.598475,1,128,12598475
4096,128,32,4,12598475,12.598475,1,128,12598475
4096,128,32,5,12598475,12.598475,1,128,12598475
4096,128,32,6,12598475,12.598475,1,128,12598475
4096,128,32,7,12598475,12.598475,1,128,12598475
4096,128,32,8,12598475,12.598475,1,128,12598475
4096,128,32,9,12598475,12.598475,1,128,12598475
4096,128,32,10,12598475,12.598475,1,128,12598475
4096,128,32,11,12598475,12.598475,1,128,12598475
4096,128,32,12,12598475,12.598475,1,128,12598475
4096,128,32,13,12598475,12.598475,1,128,12598475
4096,128,32,14,12598475,12.598475,1,128,12598475
4096,128,32,15,12598475,12.598475,1,128,12598475
4096,128,32,16,12598475,12.598475,1,128,12598475
4096,128,32,17,12598475,12.598475,1,128,12598475
4096,128,32,18,12598475,12.598475,1,128,12598475
4096,128,32,19,12598475,12.598475,1,128,12598475
4096,128,32,20,12598475,12.598475,1,128,12598475
4096,128,32,21,12598475,12.598475,1,128,12598475
4096,128,32,22,12598475,12.598475,1,128,12598475
4096,128,32,23,12598475,12.598475,1,128,12598475
4096,128,32,24,12598475,12.598475,1,128,12598475
4096,128,32,25,12598475,12.598475,1,128,12598475
4096,128,32,26,12598475,12.598475,1,128,12598475
4096,128,32,27,12598475,12.598475,1,128,12598475
4096,128,32,28,12598475,12.598475,1,128,12598475
4096,128,32,29,12598475,12.598475,1,128,12598475
4096,512,32,0,23744939,23.744939,1,512,23744939
4096,512,32,1,23744939,23.744939,1,512,23744939
4096,512,32,2,23744939,23.744939,1,512,23744939
4096,512,32,3,23744939,23.744939,1,512,23744939
4096,512,32,4,23744939,23.744939,1,512,23744939
4096,512,32,5,23744939,23.744939,1,512,23744939
4096,512,32,6,23744939,23.744939,1,512,23744939
4096,512,32,7,23744939,23.744939,1,512,23744939
4096,512,32,8,23744939,23.744939,1,512,23744939
4096,512,32,9,23744939,23.744939,1,512,23744939
4096,512,32,10,23744939,23.744939,1,512,23744939
4096,512,32,11,23744939,23.744939,1,512,23744939
4096,512,32,12,23744939,23.744939,1,512,23744939
4096,512,32,13,23744939,23.744939,1,512,23744939
4096,512,32,14,23744939,23.744939,1,512,23744939
4096,512,32,15,23744939,23.744939,1,512,23744939
4096,512,32,16,23744939,23.744939,1,512,23744939
4096,512,32,17,23744939,23.744939,1,512,23744939
4096,512,32,18,23744939,23.744939,1,512,23744939
4096,512,32,19,23744939,23.744939,1,512,23744939
4096,512,32,20,23744939,23.744939,1,512,23744939
4096,512,32,21,23744939,23.744939,1,512,23744939
4096,512,32,22,23744939,23.744939,1,512,23744939
4096,512,32,23,23744939,23.744939,1,512,23744939
4096,512,32,24,23744939,23.744939,1,512,23744939
4096,512,32,25,23744939,23.744939,1,512,23744939
4096,512,32,26,23744939,23.744939,1,512,23744939
4096,512,32,27,23744939,23.744939,1,512,23744939
4096,512,32,28,23744939,23.744939,1,512,23744939
4096,512,32,29,23744939,23.744939,1,512,23744939
4096,1024,32,0,42431338,42.431338,1,1024,42431338
4096,1024,32,1,42431338,42.431338,1,1024,42431338
4096,1024,32,2,42431338,42.431338,1,1024,42431338
4096,1024,32,3,42431338,42.431338,1,1024,42431338
4096,1024,32,4,42431338,42.431338,1,1024,42431338
4096,1024,32,5,42431338,42.431338,1,1024,42431338
4096,1024,32,6,42431338,42.431338,1,1024,42431338
4096,1024,32,7,42431338,42.431338,1,1024,42431338
4096,1024,32,8,42431338,42.431338,1,1024,42431338
4096,1024,32,9,42431338,42.431338,1,1024,42431338
4096,1024,32,10,42431338,42.431338,1,1024,42431338
4096,1024,32,11,42431338,42.431338,1,1024,42431338
4096,1024,32,12,42431338,42.431338,1,1024,42431338
4096,1024,32,13,42431338,42.431338,1,1024,42431338
4096,1024,32,14,42431338,42.431338,1,1024,42431338
4096,1024,32,15,42431338,42.431338,1,1024,42431338
4096,1024,32,16,42431338,42.431338,1,1024,42431338
4096,1024,32,17,42431338,42.431338,1,1024,42431338
4096,1024,32,18,42431338,42.431338,1,1024,42431338
4096,1024,32,19,42431338,42.431338,1,1024,42431338
4096,1024,32,20,42431338,42.431338,1,1024,42431338
4096,1024,32,21,42431338,42.431338,1,1024,42431338
4096,1024,32,22,42431338,42.431338,1,1024,42431338
4096,1024,32,23,42431338,42.431338,1,1024,42431338
4096,1024,32,24,42431338,42.431338,1,1024,42431338
4096,1024,32,25,42431338,42.431338,1,1024,42431338
4096,1024,32,26,42431338,42.431338,1,1024,42431338
4096,1024,32,27,42431338,42.431338,1,1024,42431338
4096,1024,32,28,42431338,42.431338,1,1024,42431338
4096,1024,32,29,42431338,42.431338,1,1024,42431338
4096,2048,32,0,82945344,82.945344,1,2048,82945344
4096,2048,32,1,82945344,82.945344,1,2048,82945344
4096,2048,32,2,82945344,82.945344,1,2048,82945344
4096,2048,32,3,82945344,82.945344,1,2048,82945344
4096,2048,32,4,82945344,82.945344,1,2048,82945344
4096,2048,32,5,82945344,82.945344,1,2048,82945344
4096,2048,32,6,82945344,82.945344,1,2048,82945344
4096,2048,32,7,82945344,82.945344,1,2048,82945344
4096,2048,32,8,82945344,82.945344,1,2048,82945344
4096,2048,32,9,82945344,82.945344,1,2048,82945344
4096,2048,32,10,82945344,82.945344,1,2048,82945344
4096,2048,32,11,82945344,82.945344,1,2048,82945344
4096,2048,32,12,82945344,82.945344,1,2048,82945344
4096,2048,32,13,82945344,82.945344,1,2048,82945344
4096,2048,32,14,82945344,82.945344,1,2048,82945344
4096,2048,32,15,82945344,82.945344,1,2048,82945344
4096,2048,32,16,82945344,82.945344,1,2048,82945344
4096,2048,32,17,82945344,82.945344,1,2048,82945344
4096,2048,32,18,82945344,82.945344,1,2048,82945344
4096,2048,32,19,82945344,82.945344,1,2048,82945344
4096,2048,32,20,82945344,82.945344,1,2048,82945344
4096,2048,32,21,82945344,82.945344,1,2048,82945344
4096,2048,32,22,82945344,82.945344,1,2048,82945344
4096,2048,32,23,82945344,82.945344,1,2048,82945344
4096,2048,32,24,82945344,82.945344,1,2048,82945344
4096,2048,32,25,82945344,82.945344,1,2048,82945344
4096,2048,32,26,82945344,82.945344,1,2048,82945344
4096,2048,32,27,82945344,82.945344,1,2048,82945344
4096,2048,32,28,82945344,82.945344,1,2048,82945344
4096,2048,32,29,82945344,82.945344,1,2048,82945344
4096,4096,32,0,96974561,96.974561,1,4096,96974561
4096,4096,32,1,96974561,96.974561,1,4096,96974561
4096,4096,32,2,96974561,96.974561,1,4096,96974561
4096,4096,32,3,96974561,96.974561,1,4096,96974561
4096,4096,32,4,96974561,96.974561,1,4096,96974561
4096,4096,32,5,96974561,96.974561,1,4096,96974561
4096,4096,32,6,96974561,96.974561,1,4096,96974561
4096,4096,32,7,96974561,96.974561,1,4096,96974561
4096,4096,32,8,96974561,96.974561,1,4096,96974561
4096,4096,32,9,96974561,96.974561,1,4096,96974561
4096,4096,32,10,96974561,96.974561,1,4096,96974561
4096,4096,32,11,96974561,96.974561,1,4096,96974561
4096,4096,32,12,96974561,96.974561,1,4096,96974561
4096,4096,32,13,96974561,96.974561,1,4096,96974561
4096,4096,32,14,96974561,96.974561,1,4096,96974561
4096,4096,32,15,96974561,96.974561,1,4096,96974561
4096,4096,32,16,96974561,96.974561,1,4096,96974561
4096,4096,32,17,96974561,96.974561,1,4096,96974561
4096,4096,32,18,96974561,96.974561,1,4096,96974561
4096,4096,32,19,96974561,96.974561,1,4096,96974561
4096,4096,32,20,96974561,96.974561,1,4096,96974561
4096,4096,32,21,96974561,96.974561,1,4096,96974561
4096,4096,32,22,96974561,96.974561,1,4096,96974561
4096,4096,32,23,96974561,96.974561,1,4096,96974561
4096,4096,32,24,96974561,96.974561,1,4096,96974561
4096,4096,32,25,96974561,96.974561,1,4096,96974561
4096,4096,32,26,96974561,96.974561,1,4096,96974561
4096,4096,32,27,96974561,96.974561,1,4096,96974561
4096,4096,32,28,96974561,96.974561,1,4096,96974561
4096,4096,32,29,96974561,96.974561,1,4096,96974561
4096,8192,32,0,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,1,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,2,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,3,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,4,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,5,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,6,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,7,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,8,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,9,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,10,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,11,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,12,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,13,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,14,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,15,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,16,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,17,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,18,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,19,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,20,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,21,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,22,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,23,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,24,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,25,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,26,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,27,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,28,218389986,218.389986,2,4096;4096,96974561;121415425
4096,8192,32,29,218389986,218.389986,2,4096;4096,96974561;121415425
